tile_bigint,clean_lat,clean_lon,school_id,sn,source_school_id,school_name,school_category,school_settings,district,sector,cell,village,electricity_availability,internet_availability,connectivity_type,number_of_students,number_of_teachers,computers,uuid,giga_school_id,latitude,longitude,percent_2g,percent_3g,percent_4g
2.62317E+15,-2.419555556,29.68633333,2888,2888,241205,RUGARAMA,GOVERNMENT_AIDED,PRIMARY,HUYE,RWANIRO,NYARUHOMBO,KIBARA,ON GRID,NONE,None,486,11,,1a2903d8-57bc-4417-a618-14572d249b21,G_RWA_02888,-2.419555556,29.68633333,31.61,59.35,9.03
2.62672E+15,-1.51256,29.96956,2925,2925,440116,TUMBA,PUBLIC,PRIMARY,BURERA,BUNGWE,TUMBA,KARWEMA,OFF GRID,NONE,None,532,13,,c3a10e43-1c85-49d4-b979-dedbd141af10,G_RWA_02925,-1.51256,29.96956,37.08,57.3,5.62
2.62016E+15,-2.36847,29.4455,2992,2992,251301,EP RUGANO,GOVERNMENT_AIDED,PRIMARY,NYAMAGABE,MUSEBEYA,RUGANO,RUGANO,OFF GRID,NONE,None,532,20,,130361a7-a30c-48b9-a663-75ef50a153e9,G_RWA_02992,-2.36847,29.4455,26.42,58.49,15.09
2.61473E+15,-2.6948055,29.0108888,3046,3046,360102,COLLEGE ISLAMIQUE BUGARAMA,PRIVATE,PRIMARY,RUSIZI,BUGARAMA,NYANGE,MUBOGORA,OFF GRID,NONE,None,532,20,,80b7f840-088c-4fdf-8a0f-b20e5c7b9c56,G_RWA_03046,-2.6948055,29.0108888,38.3,52.13,9.57
2.63002E+15,-1.632694444,30.23377778,3183,3183,530206,Manishya,GOVERNMENT_AIDED,PRIMARY,GATSIBO,GATSIBO,MANISHYA,MANISHYA,OFF GRID,NONE,None,681,11,,8d043143-576e-470f-9a3b-f874be0c632b,G_RWA_03183,-1.632694444,30.23377778,38.14,57.63,4.24
2.62427E+15,-1.628972222,29.77416667,3270,3270,421606,GAHINGA,PUBLIC,PRIMARY,GAKENKE,NEMBA,GAHINGA,BUKURURA,ON GRID,NONE,None,828,13,,0d3931b6-8704-4748-b4c3-c76b6a55748a,G_RWA_03270,-1.628972222,29.77416667,31.28,59.72,9
2.61876E+15,-1.63797,29.33361,3443,3443,330303,EP BUSIGARI,PUBLIC,PRIMARY,RUBAVU,CYANZARWE,BUSIGARI,BUGU,OFF GRID,NONE,None,2320,20,,7e1242ef-6efb-4c3a-9cd9-aae888ce664e,G_RWA_03443,-1.63797,29.33361,39.19,52.03,8.78
2.62409E+15,-2.28794,29.75925,3773,3773,210612,JOY CHRISTIAN SCHOOL,GOVERNMENT_AIDED,PRIMARY,NYANZA,MUKINGO,NGWA,NYARUNYINYA A,ON GRID,WIMAX,3.5G,1083,23,,36e32a26-c080-46d9-9d7a-8065e64f5336,G_RWA_03773,-2.28794,29.75925,30.77,60.84,8.39
2.61821E+15,-1.895944444,29.2895,4115,4115,320114,KIVU HILLS ACADEMY,PRIVATE,TVET,RUTSIRO,BONEZA,BUSHAKA,GASEKE,ON GRID,NONE,None,2101,30,,302728fe-2554-40a9-835a-b7b70b3e17d5,G_RWA_04115,-1.895944444,29.2895,33.09,55.15,11.76
2.6237E+15,-1.43956,29.72853,361,361,440904,GS KINONI,GOVERNMENT_AIDED,12YBE,BURERA,KINONI,GAFUKA,BUGEYO,ON GRID,USB_MODEM,3G,969,18,361,2ffd0173-76b6-47ed-be16-0b936c466e14,G_RWA_00361,-1.43956,29.72853,33.33,55.86,10.81
2.62399E+15,-2.28881,29.75194,451,451,210611,GS NYARUTOVU,GOVERNMENT_AIDED,12YBE,NYANZA,MUKINGO,NGWA,RUTETE,ON GRID,WIMAX,3.5G,2627,45,315,e2943cde-4a12-417e-aca2-8413bbe5f009,G_RWA_00451,-2.28881,29.75194,31.09,61.05,7.87
2.6238E+15,-2.597111111,29.73619444,703,703,210131,EP NEW VISION,PUBLIC,"""PRE_PRIMARY,PRIMARY""",HUYE,NGOMA,BUTARE,KARUBANDA,ON GRID,USB_MODEM,3G,199,4,124,e8233387-f3dd-4ac2-8614-b29632f0de07,G_RWA_00703,-2.597111111,29.73619444,29.69,62.88,7.42
2.62272E+15,-2.226611111,29.65022222,869,869,120434,GS KARAMBI,PUBLIC,12YBE,RUHANGO,KABAGALI,KARAMBI,KASHYAMBA,ON GRID,USB_MODEM,3G,23,1,222,71e2312d-0ea9-4655-906d-25941ce9df03,G_RWA_00869,-2.226611111,29.65022222,26.77,61.42,11.81
2.62151E+15,-2.247972222,29.55305556,890,890,121025,GS GASAVE,PUBLIC,12YBE,NYAMAGABE,MUSANGE,GASAVE,MURAMBI,ON GRID,USB_MODEM,3G,350,10,339,6398b0e9-aaee-4e43-97d9-b8dee6e48fe3,G_RWA_00890,-2.247972222,29.55305556,27.03,59.46,13.51
2.6215E+15,-2.0225555,29.5524166,999,999,320609,MWENDO,GOVERNMENT_AIDED,PRIMARY,RUTSIRO,MUKURA,MWENDO,MATABA,OFF GRID,NONE,None,532,20,100,cc37fdc7-0187-4ef9-899f-8bd8189eebae,G_RWA_00999,-2.0225555,29.5524166,25.53,63.83,10.64
2.62147E+15,-2.189222222,29.54980556,1311,1311,521321,EP RUSENGE,PUBLIC,PRIMARY,KARONGI,MURAMBI,NKOTO,MATABA,ON GRID,USB_MODEM,3G,444,20,141,8d67b233-9b6a-4537-8974-c096edab236b,G_RWA_01311,-2.189222222,29.54980556,24.14,64.37,11.49
2.62298E+15,-2.34339,29.67097,1401,1401,211007,EP NYARUSANGE,GOVERNMENT_AIDED,PRIMARY,NYANZA,RWABICUMA,NYARUSANGE,KAMUSHI,ON GRID,USB_MODEM,3G,1015,23,93,15b9abee-d10e-4656-ba8b-16f5ff09e193,G_RWA_01401,-2.34339,29.67097,31.15,59.02,9.84
2.61464E+15,-2.636666667,29.00438889,1430,1430,121427,EP RUGANDA,PUBLIC,PRIMARY,RUSIZI,RWIMBOGO,RUGANDA,RUBAMBA,ON GRID,USB_MODEM,3G,2418,26,153,9120e4a1-0559-4255-afd2-7664c86f76c1,G_RWA_01430,-2.636666667,29.00438889,27.27,61.04,11.69
2.62404E+15,-1.89356,29.75519,1711,1711,270405,EP KANYANZA B,GOVERNMENT_AIDED,PRIMARY,MUHANGA,KIYUMBA,REMERA,CYAKABIRI,ON GRID,USB_MODEM,3G,540,11,,991a7b41-f56e-40d1-a2f6-331a041fd4ce,G_RWA_01711,-1.89356,29.75519,30.94,58.99,10.07
2.63109E+15,-2.158305556,30.31872222,1744,1744,561109,EP NTOVI,PUBLIC,PRIMARY,NGOMA,RUKUMBERI,NTOVI,IYANTENDE,ON GRID,WIMAX,3.5G,484,13,,b8d52f55-ff89-447d-83bf-67b5a0a99728,G_RWA_01744,-2.158305556,30.31872222,35.94,52.34,11.72
2.62888E+15,-1.4395,30.1425,2223,2223,520503,GSKABAREII,GOVERNMENT_AIDED,12YBE,NYAGATARE,KIYOMBE,KARUJUMBA,KABARE,ON GRID,NONE,None,1004,23,,07c779e5-3f19-479f-8435-c78d49fad2d6,G_RWA_02223,-1.4395,30.1425,40.43,59.57,0
2.61502E+15,-2.57272,29.03431,2425,2425,361505,NYAKABWENDE,GOVERNMENT_AIDED,12YBE,RUSIZI,NYAKABUYE,KAMANU,BIKINGA,ON GRID,WIMAX,3.5G,1602,49,,8e47901e-a396-4a45-9c21-21db5a91061f,G_RWA_02425,-2.57272,29.03431,29.33,62.67,8
2.62836E+15,-1.9556944,30.1010833,2587,2587,121307,APAPER,PRIVATE,PRIMARY,GASABO,REMERA,RUKIRI I,AGASHYITSI,ON GRID,FOUR_G,4G,532,10,,443cdf75-bfcf-438b-88d8-f5a1bb255d33,G_RWA_02587,-1.9556944,30.1010833,23.54,68.11,8.35
2.62283E+15,-1.863333333,29.65858333,2850,2850,351112,RUHUNGA P,GOVERNMENT_AIDED,PRIMARY,NGORORERO,NGORORERO,TORERO,NYAMIYAGA,OFF GRID,NONE,None,439,20,,72dca3b3-09d2-451b-88bf-a4e51fc04fea,G_RWA_02850,-1.863333333,29.65858333,31.36,58.47,10.17
2.62231E+15,-1.876861111,29.61722222,1225,1225,521046,EP BUTEZI,PUBLIC,PRIMARY,NGORORERO,NGORORERO,KAZABE,BUTEZI,ON GRID,USB_MODEM,3G,297,20,239,73ee710a-083c-4a5d-90f9-7783c9a97170,G_RWA_01225,-1.876861111,29.61722222,31.68,54.46,13.86
2.61535E+15,-2.5271111,29.0606944,1431,1431,370816,RUBONA,PUBLIC,PRIMARY,NYAMASHEKE,KARENGERA,GASAYO,MUGANZA,ON GRID,WIMAX,3.5G,416,20,166,051db643-71b4-4d1d-994c-d9b4c5aaa96e,G_RWA_01431,-2.5271111,29.0606944,28.3,58.49,13.21
2.6143E+15,-2.47314,28.977,2051,2051,360504,GIHEKE,GOVERNMENT_AIDED,12YBE,RUSIZI,GIHEKE,GIHEKE,RWUMVANGOMA,ON GRID,FOUR_G,4G,3403,61,,7763775a-3cc2-41c6-8846-158d8f2359be,G_RWA_02051,-2.47314,28.977,30.26,61.84,7.89
2.61567E+15,-2.56933,29.08658,2230,2230,360212,GSMuramba,GOVERNMENT_AIDED,12YBE,RUSIZI,BUTARE,BUTANDA,BUGANZO,ON GRID,NONE,None,1052,19,,8a5edca3-8796-4d7e-8ce9-95f883d4b958,G_RWA_02230,-2.56933,29.08658,26.19,64.29,9.52
2.62488E+15,-2.3249166,29.82275,2375,2375,210707,G S KAYANZA,GOVERNMENT_AIDED,12YBE,NYANZA,MUYIRA,GATI,BUHAZA,ON GRID,USB_MODEM,3G,1438,28,,1c835b2b-631b-4189-bcc7-7b32fc069cd2,G_RWA_02375,-2.3249166,29.82275,31.86,58.33,9.8
2.61921E+15,-2.180916667,29.369,2383,2383,311204,GS  BIGUGU,GOVERNMENT_AIDED,12YBE,KARONGI,RWANKUBA,BIGUGU,RUHUHA,ON GRID,USB_MODEM,3G,1686,34,,630e8000-9734-40a3-a293-8f55d86a14fa,G_RWA_02383,-2.180916667,29.369,36.36,45.45,18.18
2.61403E+15,-2.5715,28.95483,2441,2441,360410,GS MIBILIZI,GOVERNMENT_AIDED,12YBE,RUSIZI,GASHONGA,KAREMEREYE,MIBIRIZI,ON GRID,WIMAX,3.5G,2534,54,,287f4f4f-f4ed-4e71-9816-350768719fda,G_RWA_02441,-2.5715,28.95483,21.79,66.67,11.54
2.6225E+15,-1.50414,29.63244,2597,2597,430809,EXCEL,PRIVATE,PRIMARY,MUSANZE,MUHOZA,RUHENGERI,BYIMANA,ON GRID,FOUR_G,4G,604,10,,3e256a2c-1fa4-4062-8cf7-74053caa42b5,G_RWA_02597,-1.50414,29.63244,31.02,61.32,7.66
2.62926E+15,-1.944166667,30.17283333,2744,2744,121126,Complexe Scolaire Mere Placide,PRIVATE,PRIMARY,GASABO,NDERA,KIBENGA,RUNYONZA,ON GRID,NONE,None,318,10,,d2465588-5a3c-4646-91f7-860404314b95,G_RWA_02744,-1.944166667,30.17283333,24.19,66.44,9.38
2.61464E+15,-2.6084444,29.0041111,3234,3234,361012,EDUCATEUR,PRIVATE,PRIMARY,RUSIZI,MUGANZA,SHARA,NYENYERI,ON GRID,NONE,None,763,11,,57410737-c9a0-427e-8c82-b55560864220,G_RWA_03234,-2.6084444,29.0041111,27.63,61.84,10.53
2.62347E+15,-2.641027778,29.70963889,3477,3477,240108,EP Nyakibanda,PUBLIC,PRIMARY,HUYE,GISHAMVU,NYAKIBANDA,KAMABUYE,ON GRID,USB_MODEM,3G,363,20,,61dc29fd-e8b7-4a3c-8a8d-345c5e60c07b,G_RWA_03477,-2.641027778,29.70963889,35.14,56.76,8.11
2.62316E+15,-2.53669,29.68492,3547,3547,240704,GASHIKIRI PRIMARY,GOVERNMENT_AIDED,PRIMARY,HUYE,MBAZI,TARE,KIGWENE,ON GRID,USB_MODEM,3G,654,23,,7d38d524-7029-4ed7-b808-f1f54e24bc28,G_RWA_03547,-2.53669,29.68492,33.96,56.6,9.43
2.6278E+15,-1.962333333,30.05616667,3988,3988,111011,CEFOTRAR,PRIVATE,TVET,NYARUGENGE,RWEZAMENYO,KABUGURU I,MUMARARUNGU,ON GRID,FOUR_G,4G,591,22,,c8764fca-370b-48a8-a625-71c5ffba29f0,G_RWA_03988,-1.962333333,30.05616667,22.95,69.61,7.44
2.6345E+15,-1.926805556,30.59180556,304,304,541205,GIHINGA,PUBLIC,12YBE,KAYONZA,RWINKWAVU,GIHINGA,GIHINGA,OFF GRID,NONE,None,1602,18,282,f2cc9407-4aa8-498d-a658-b7bcdcb047b4,G_RWA_00304,-1.926805556,30.59180556,28.42,60,11.58
2.62635E+15,-2.34861,29.94,333,333,210406,GS MUTUTU,PUBLIC,12YBE,NYANZA,KIBILIZI,MUTUTU,KANYINYA,ON GRID,USB_MODEM,3G,331,17,246,2f385d1b-c9e9-4792-9c46-d134fa6da33d,G_RWA_00333,-2.34861,29.94,36.36,51.3,12.34
2.62987E+15,-1.319194444,30.22186111,555,555,530718,GS RUNYINYA,PUBLIC,9 YBE,NYAGATARE,TABAGWE,NKOMA,RUNYINYA,ON GRID,USB_MODEM,3G,990,23,155,db474824-4627-4c0c-acd4-f2d7205987ed,G_RWA_00555,-1.319194444,30.22186111,37.1,54.84,8.06
2.62116E+15,-1.45475,29.52575,563,563,430713,GS Bisate,PUBLIC,12YBE,MUSANZE,KINIGI,KAGUHU,IMPANO,ON GRID,FOUR_G,4G,1186,31,252,81bad6da-91cc-4ad4-8100-a6d4cb64b752,G_RWA_00563,-1.45475,29.52575,44.05,47.62,8.33
2.63069E+15,-1.495833333,30.28722222,813,813,521411,EM IMANZI,PUBLIC,"""PRE_PRIMARY,PRIMARY""",NYAGATARE,KATABAGEMU,RUGAZI,ISHYIRAHAMWE,ON GRID,USB_MODEM,3G,900,18,160,21739a60-cf18-498d-b31c-9d2469e61ef3,G_RWA_00813,-1.495833333,30.28722222,40.65,54.47,4.88
2.63004E+15,-1.71617,30.235,1361,1361,451107,NGANGE,GOVERNMENT_AIDED,PRIMARY,GICUMBI,MUKO,NGANGE,KABARE,ON GRID,USB_MODEM,3G,674,11,138,47509928-09c3-43e1-a0e7-af80cc054725,G_RWA_01361,-1.71617,30.235,37.5,56.94,5.56
2.63444E+15,-1.820055556,30.58705556,1406,1406,540104,EP NYAMIYAGA,PUBLIC,PRIMARY,KAYONZA,GAHINI,KAHI,AKABARE,ON GRID,USB_MODEM,3G,1096,17,169,46e198ed-73c9-4730-8cf7-e282718965d1,G_RWA_01406,-1.820055556,30.58705556,14.63,68.29,17.07
2.6253E+15,-1.962083333,29.85647222,1454,1454,540212,ES KARAMA,PUBLIC,SECONDARY,KAMONYI,KARAMA,BITARE,KINKERI,ON GRID,FOUR_G,4G,285,20,116,1f10669f-8216-4bec-b2e4-89d5db72ade6,G_RWA_01454,-1.962083333,29.85647222,32.17,58.74,9.09
2.63221E+15,-2.208611111,30.40888889,1587,1587,561305,GS Kanazi,GOVERNMENT_AIDED,12YBE,NGOMA,SAKE,GAFUNZO,NYAKAGEZI,ON GRID,USB_MODEM,3G,884,13,80,59e33d01-7cb1-459d-97fe-b44ec7fd33ad,G_RWA_01587,-2.208611111,30.40888889,43.75,46.53,9.72
2.6211E+15,-1.678666667,29.52008333,1890,1890,340905,GS RAMBURA (F),GOVERNMENT_AIDED,SECONDARY,NYABIHU,RAMBURA,NYUNDO,NAMA,ON GRID,FOUR_G,4G,1218,39,,c903c9cc-6e47-481a-afb7-687e31daf6b3,G_RWA_01890,-1.678666667,29.52008333,36.6,54.25,9.15
2.62367E+15,-1.82853,29.72589,1983,1983,271001,BURERABANA,GOVERNMENT_AIDED,12YBE,MUHANGA,RONGI,RUHANGO,BURERABANA,ON GRID,FOUR_G,4G,729,23,,10bb1240-326a-415b-a421-907b5d29b1d3,G_RWA_01983,-1.82853,29.72589,36.89,55.34,7.77
2.62113E+15,-2.289722222,29.52319444,2179,2179,251103,MASO,GOVERNMENT_AIDED,12YBE,NYAMAGABE,MUGANO,GITONDORERO,MASO,ON GRID,NONE,None,720,12,,deaff340-659c-4c31-b4ca-46ffedeeb202,G_RWA_02179,-2.289722222,29.52319444,28.07,56.14,15.79
2.62794E+15,-1.49028,30.06728,2293,2293,451004,GS NYAGAKIZI,GOVERNMENT_AIDED,12YBE,GICUMBI,MUKARANGE,RUSAMBYA,RUSAMBYA,ON GRID,USB_MODEM,3G,334,11,,70a0b937-982f-4e9e-bb00-b1f2a0ed3dfa,G_RWA_02293,-1.49028,30.06728,27.78,66.67,5.56
2.62115E+15,-1.939361111,29.52466667,2457,2457,530104,GS MUGEGA,PUBLIC,9 YBE,NGORORERO,SOVU,KANYANA,MUGOBATI,ON GRID,USB_MODEM,3G,287,16,,d34d886a-5b08-44b6-86c6-812880797270,G_RWA_02457,-1.939361111,29.52466667,33.33,51.52,15.15
2.62839E+15,-1.991972222,30.10325,2533,2533,130404,GOOD HARVESTY,PRIVATE,"""PRE_PRIMARY,PRIMARY""",KICUKIRO,KAGARAMA,RUKATSA,INSHUTI,OFF GRID,NONE,None,632,10,,cf688302-937f-4b03-8178-0994a81cc0d7,G_RWA_02533,-1.991972222,30.10325,23.26,68.27,8.47
2.62839E+15,-2.24781,30.10353,3069,3069,570406,EP BUKUMBA,PUBLIC,PRIMARY,BUGESERA,MAREBA,BUSHENYI,BUKUMBA,OFF GRID,NONE,None,532,20,,f8c8e11a-867e-4873-bb87-511d7e450306,G_RWA_03069,-2.24781,30.10353,34.07,55.49,10.44
2.62149E+15,-1.7690833,29.5520277,3149,3149,350403,EP MUBUGU,GOVERNMENT_AIDED,PRIMARY,NGORORERO,KABAYA,GASEKE,NYAMWERU,OFF GRID,NONE,None,642,20,,41a04f91-98e5-42cf-9366-3e8e3d7a139f,G_RWA_03149,-1.7690833,29.5520277,34.62,54.62,10.77
2.62104E+15,-1.79575,29.51613889,3201,3201,350802,BUKUNZI,GOVERNMENT_AIDED,PRIMARY,NGORORERO,MUHANDA,MASHYA,BYEREZO,ON GRID,NONE,None,702,12,,e7e81b89-f6ee-456d-9466-92333d25d941,G_RWA_03201,-1.79575,29.51613889,31.76,55.29,12.94
2.62459E+15,-1.54411,29.79969,3558,3558,441406,RUGENDABARE,GOVERNMENT_AIDED,PRIMARY,BURERA,RUGENGABARI,RUKANDABYUMA,RUGANDU,ON GRID,USB_MODEM,3G,706,14,,f9946ab1-74b6-4745-ad61-4fd3fda1cb8d,G_RWA_03558,-1.54411,29.79969,35.09,57.02,7.89
2.63653E+15,-2.1305555,30.7540277,3613,3613,551004,MUKOMA,GOVERNMENT_AIDED,PRIMARY,KIREHE,NASHO,KAGESE,KIBIMBA,ON GRID,USB_MODEM,3G,965,15,,7cc55944-a714-4e84-ae12-8789627c58d4,G_RWA_03613,-2.1305555,30.7540277,22.86,54.29,22.86
2.62437E+15,-2.04431,29.78178,3693,3693,270106,BWIRIKA,GOVERNMENT_AIDED,PRIMARY,MUHANGA,CYEZA,KIVUMU,BWIRIKA,ON GRID,USB_MODEM,3G,1326,24,,49392e30-fe9f-4e56-80b2-d491be5088ca,G_RWA_03693,-2.04431,29.78178,34.26,56.97,8.76
2.61499E+15,-2.515527778,29.03202778,41,41,330438,GS NYARUSANGE,PUBLIC,12 YBE,NYAMASHEKE,KARENGERA,MWEZI,NYARUSANGE,ON GRID,USB_MODEM,3G,390,20,207,8d1fe5cd-f854-4bad-8dec-48eccab4c5d9,G_RWA_00041,-2.515527778,29.03202778,26.56,62.5,10.94
2.63274E+15,-1.88797,30.4513,99,99,510602,GS KABARE,GOVERNMENT_AIDED,12YBE,RWAMAGANA,MUHAZI,KABARE,UMUNINI,ON GRID,FOUR_G,4G,1390,34,242,1281c839-a765-4faf-abc0-e642dd6ff27a,G_RWA_00099,-1.88797,30.4513,28.66,64.18,7.16
2.61472E+15,-2.67158,29.01075,235,235,361007,GS MURIRA,GOVERNMENT_AIDED,12YBE,RUSIZI,MUGANZA,CYARUKARA,MURIRA,ON GRID,NONE,None,742,17,235,b4300e1a-f1d7-4b89-bb77-788c1a2788e1,G_RWA_00235,-2.67158,29.01075,36.59,51.22,12.2
2.62185E+15,-1.931416667,29.5805,338,338,350105,GS BUNGWE,PUBLIC,12YBE,NGORORERO,BWIRA,BUNGWE,NKURI,ON GRID,USB_MODEM,3G,474,12,262,6ade04a8-7d2a-4a03-b7ce-af407b4618dc,G_RWA_00338,-1.931416667,29.5805,28.92,61.45,9.64
2.6303E+15,-1.939972222,30.25630556,489,489,110923,GS RUHANGA,PUBLIC,9 YBE,GASABO,RUSORORO,RUHANGA,RUHANGA,ON GRID,USB_MODEM,3G,162,7,284,0c195bf6-2f14-445d-b23c-0c2e645420c6,G_RWA_00489,-1.939972222,30.25630556,26.71,65.07,8.22
2.62825E+15,-1.981222222,30.09155556,492,492,111007,GS MURAMBI,PUBLIC,9 YBE,KICUKIRO,GATENGA,KARAMBO,RUHUKA,ON GRID,USB_MODEM,3G,184,15,302,98d05145-1c35-48bf-a75c-027704e2e46b,G_RWA_00492,-1.981222222,30.09155556,23.56,68.8,7.65
2.61785E+15,-2.197527778,29.26072222,521,521,311203,GS KIBINGO,PUBLIC,9 YBE,NYAMASHEKE,GIHOMBO,KIBINGO,KIGARAMA,ON GRID,USB_MODEM,3G,407,20,244,392fd6f9-c430-489d-9f0f-9d759d03ae86,G_RWA_00521,-2.197527778,29.26072222,40.46,47.33,12.21
2.62404E+15,-2.075833333,29.75527778,614,614,541110,EM ITETERO,PUBLIC,"""PRE_PRIMARY,PRIMARY""",MUHANGA,NYAMABUYE,GITARAMA,GATIKA,ON GRID,USB_MODEM,3G,45,2,275,b89cd3bb-d0ca-4f95-a4b6-580152344d1d,G_RWA_00614,-2.075833333,29.75527778,28.72,62.92,8.36
2.62314E+15,-1.584444444,29.68347222,694,694,280210,EM HOPE,PUBLIC,"""PRE_PRIMARY,PRIMARY""",GAKENKE,CYABINGO,MURAMBA,GATARE,ON GRID,USB_MODEM,3G,170,5,245,f5d45f7b-d43c-4341-9e00-221047fa440c,G_RWA_00694,-1.584444444,29.68347222,40.97,51.1,7.93
2.62308E+15,-1.846277778,29.67908333,812,812,531414,EP MUHORORO,PUBLIC,"""PRE_PRIMARY,PRIMARY""",MUHANGA,KIBANGU,GITEGA,MUHORORO,ON GRID,USB_MODEM,3G,898,30,140,f596bb6b-66af-44cb-b6bb-ab26e2904013,G_RWA_00812,-1.846277778,29.67908333,37.04,52.78,10.19
2.62229E+15,-2.3184722,29.6158888,1418,1418,210901,EP KABUGA,GOVERNMENT_AIDED,PRIMARY,NYANZA,NYAGISOZI,GAHUNGA,KIGOHE,ON GRID,USB_MODEM,3G,1330,27,151,b988a77a-e101-4b2e-805b-31f4c15564fc,G_RWA_01418,-2.3184722,29.6158888,30.43,56.52,13.04
2.62068E+15,-2.62425,29.48669,1607,1607,230402,GS RUSUZUMIRO,GOVERNMENT_AIDED,12YBE,NYARUGURU,KIVU,KIVU,RUSUZUMIRO,ON GRID,USB_MODEM,3G,1622,26,186,dc9ea216-f54d-4467-8548-52c3494a62e5,G_RWA_01607,-2.62425,29.48669,30.61,69.39,0
2.62411E+15,-2.085888889,29.76127778,1714,1714,270813,EP GAHOGO,GOVERNMENT_AIDED,PRIMARY,MUHANGA,NYAMABUYE,GAHOGO,NYARUCYAMU II,ON GRID,USB_MODEM,3G,702,14,,9c6be786-e578-480c-9bab-6116587f173c,G_RWA_01714,-2.085888889,29.76127778,27.81,64.5,7.69
2.62824E+15,-2.13694,30.0915,1836,1836,571012,GS NYAMATA EPR,GOVERNMENT_AIDED,12YBE,BUGESERA,NYAMATA,NYAMATA Y' U,RUGARAMA II,ON GRID,WIMAX,3.5G,891,29,,11ad587b-fb83-423f-8922-d70271e0b3df,G_RWA_01836,-2.13694,30.0915,25.72,66.55,7.73
2.62969E+15,-1.539333333,30.20661111,2730,2730,531107,Kibare,PUBLIC,PRIMARY,GATSIBO,NYAGIHANGA,KIBARE,MURAMBI,ON GRID,NONE,None,295,20,,3c5567ac-1373-4c48-9c2e-c21379c782ad,G_RWA_02730,-1.539333333,30.20661111,38.24,56.86,4.9
2.62821E+15,-1.94989,30.08875,3427,3427,120807,KIGALI HARVEST SCHOOL,PRIVATE,PRIMARY,GASABO,KIMIHURURA,KAMUKINA,ITUZE,ON GRID,NONE,None,1584,30,,f2bee470-d4b8-4e65-89ae-11c3945c52ae,G_RWA_03427,-1.94989,30.08875,23.29,68.65,8.06
2.6244E+15,-1.6180555,29.7839444,3499,3499,421614,NEMBA II,PUBLIC,PRIMARY,GAKENKE,NEMBA,MUCACA,KIRUHURA,ON GRID,USB_MODEM,3G,503,12,,458145a1-b55b-4315-a307-ba4df063098b,G_RWA_03499,-1.6180555,29.7839444,30.51,59.32,10.17
2.62695E+15,-1.953833333,29.98833333,3577,3577,281209,HILLTOP ACADEMY,GOVERNMENT_AIDED,PRIMARY,KAMONYI,RUNDA,RUYENZI,NYABITARE,ON GRID,USB_MODEM,3G,801,16,,a14a7ba3-b014-49c6-91bf-8cce487adb14,G_RWA_03577,-1.953833333,29.98833333,27.22,66.53,6.24
2.6178E+15,-2.33544,29.2565,3659,3659,370707,KAGEYO,GOVERNMENT_AIDED,PRIMARY,NYAMASHEKE,KARAMBI,RUSHYARARA,RUBYIRUKO,ON GRID,USB_MODEM,3G,1139,24,,15905016-9619-4271-867d-24b09dd53f00,G_RWA_03659,-2.33544,29.2565,27.45,54.9,17.65
2.62238E+15,-1.554111111,29.62316667,39,39,331115,GS MUKO,PUBLIC,12 YBE,MUSANZE,MUKO,CYIVUGIZA,SUSA,ON GRID,USB_MODEM,3G,376,15,260,42444abb-f7ef-417d-a101-89ca794168ba,G_RWA_00039,-1.554111111,29.62316667,43.27,48.57,8.16
2.62395E+15,-1.78681,29.74844,78,78,271011,NYAMIYAGA,PUBLIC,12YBE,MUHANGA,RONGI,GASHARU,NYAMIYAGA,ON GRID,FOUR_G,4G,352,20,247,f54a646e-7d08-4028-8b98-3ad72967665b,G_RWA_00078,-1.78681,29.74844,35.83,57.5,6.67
2.62984E+15,-1.52289,30.21869,119,119,531106,GS Karama,PUBLIC,12YBE,GATSIBO,NYAGIHANGA,NYAGITABIRE,NYAMIKAMBA,ON GRID,FOUR_G,4G,1881,34,211,049682a2-191b-4c98-ac82-39d5e62a0371,G_RWA_00119,-1.52289,30.21869,37.61,56.41,5.98
2.62392E+15,-1.57544,29.74597,142,142,430404,GS NTARAMA,GOVERNMENT_AIDED,12YBE,MUSANZE,GASHAKI,MBWE,NGAMBI,ON GRID,FOUR_G,4G,2299,48,268,4d798d8c-f835-447a-ad06-3107b9c58279,G_RWA_00142,-1.57544,29.74597,32.83,57.07,10.1
2.62971E+15,-1.396278,30.208861,457,457,520106,GS RWEBARE,PUBLIC,12YBE,NYAGATARE,GATUNDA,NYAMIKAMBA,RYABUVARA,ON GRID,WIMAX,3.5G,3053,44,279,bcd82346-d049-430e-825b-3b2554838cf7,G_RWA_00457,-1.396278,30.208861,46.84,46.84,6.33
2.62676E+15,-2.142,29.97322222,886,886,540433,GS KIYONZA,PUBLIC,12YBE,KAMONYI,MUGINA ,JENDA,KIYONZA,ON GRID,USB_MODEM,3G,278,12,287,f72b7b38-5d69-4fe7-b22b-16d2626c3f89,G_RWA_00886,-2.142,29.97322222,32.1,59.26,8.64
2.61476E+15,-2.482472222,29.01372222,1276,1276,330812,EP GIHINGA,PUBLIC,PRIMARY,NYAMASHEKE,RUHARAMBUGA,SAVE,SAVE,ON GRID,USB_MODEM,3G,384,20,122,3da58a97-311f-4f81-b312-e4d71b771d4f,G_RWA_01276,-2.482472222,29.01372222,26.61,62.39,11.01
