tile_bigint,clean_lat,clean_lon,uuid,country,source,giga_school_id,source_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity_availability,num_students,num_teachers,num_computers,computer_lab,percent_2g,percent_3g,percent_4g
2.12E+15,8.286219,-10.56665,5d34f8b8-da2a-3821-b949-0a85614d9c42,Sierra Leone,government,G_SL_000830,110802107,"""NEW  HARVEST EVERY NATION PRE-PRIMARY SCHOOL  (LUAWA FOIYA SECTION, KAILAHUN TOWN (8.286192 ; -10.56659)""",Primary,8.286219,-10.56665,8875b42c19fffff,0.67,2020,17:40.1,No,No,No,79,3,,No,11.81,73.23,14.96
2.12E+15,7.988263,-10.76999,0650e7de-742e-3902-91c5-8f9845e55271,Sierra Leone,government,G_SL_000917,111001216,"""SUPREME ISLAMIC COUNCIL PRIMARY SCHOOL  (UPPER KUIVA SECTION, POTORU TOWN (7.988234 ; -10.77013)""",Primary,7.988263,-10.76999,8875b08c5bfffff,1,2020,17:40.1,No,No,No,200,5,,No,11.02,74.02,14.96
2.12E+15,8.104243,-10.90901,8254e87b-7dac-3e95-8072-88411aa66191,Sierra Leone,government,G_SL_000944,111101208,"""METHODIST PRIMARY SCHOOL   (MBOMBOMWAH SECTION, LALEHUN KOVOMA TOWN (8.104282 ; -10.90914)""",Primary,8.104243,-10.90901,8875b08b57fffff,1,2020,17:40.1,No,No,No,510,8,,No,11.54,73.85,14.62
2.11E+15,7.883702,-11.17968,3a537029-54d0-3b6e-a30b-473752e460d7,Sierra Leone,government,G_SL_001254,129101212,"""ANSARUL ISLAMIC PRIMARY SCHOOL AM)  (GBO-KAKAJAMA SECTION, SHERIFF STREET TOWN (7.883521 ; -11.17963)""",Primary,7.883702,-11.17968,8875b05609fffff,0.67,2020,17:40.1,No,No,No,512,22,,No,11.54,73.85,14.62
2.11E+15,7.872717,-11.20568,8252521b-7033-32dc-8469-ef8f8413d41d,Sierra Leone,government,G_SL_001270,129103307,"""BADRU DEEN ISLAMIC PRIMARY PM  (GBO LAMBAYAMA SECTION, NYANDEYAMA TOWN (7.872169 ; -11.20557)""",Primary,7.872717,-11.20568,8875b0562dfffff,0.67,2020,17:40.1,No,No,No,338,5,,No,11.45,74.05,14.5
2.11E+15,7.885082,-11.18537,bae2ae58-678b-3715-99af-7c1541ba57b1,Sierra Leone,government,G_SL_001361,129101203,"""INTEGRITY FOUNDATION ACADEMY  (GBO-KAKAJAMA SECTION, DUAWO STREET TOWN (7.885085 ; -11.18537)""",Primary,7.885082,-11.18537,8875b05647fffff,1,2020,17:40.1,No,Yes,No,110,6,,No,11.54,73.85,14.62
2.11E+15,7.868274,-11.17353,837d60d9-2558-347c-83a9-b7969a9c75cc,Sierra Leone,government,G_SL_001442,129103216,"""NAMYA ISLAMIC PRIMARY   (KPAYAMA SECTION, FOYA STREET TOWN (7.868183 ; -11.17369)""",Primary,7.868274,-11.17353,8875b0561dfffff,1,2020,17:40.1,No,No,No,83,7,,No,11.63,73.64,14.73
2.11E+15,8.171292,-10.9882,efed6dc0-2016-3168-91a7-acd7468a1bea,Sierra Leone,government,G_SL_001603,120801202,"""NATIONAL ISLAMIC PRIMARY FAYAMAWA  (FALLAY SECTION, FAYAMAWA TOWN (8.171306 ; -10.98827)""",Primary,8.171292,-10.9882,8875b0d623fffff,0.94,2020,17:40.1,No,No,No,141,3,,No,11.36,74.24,14.39
2.11E+15,7.864808,-11.19089,ff2f6a2d-0382-3881-90a6-78ce7e8b37d2,Sierra Leone,government,G_SL_001690,129103206,"""AL-QUDUS PRIMARY SCHOOL  (SIMBECK SECTION, MOISIA STREET TOWN (7.864839 ; -11.19106)""",Primary,7.864808,-11.19089,8875b0563dfffff,1,2020,17:40.1,No,No,No,470,14,,No,11.63,73.64,14.73
2.09E+15,8.770752,-12.77495,438f9e78-b7a8-384a-a844-a9c28df0ef9c,Sierra Leone,government,G_SL_003484,240701401,"""CATHOLIC SENIOR SECONDARY SCHOOL  (ROMACCA SECTION SECTION, PORT LOKO TOWN (8.769642 ; -12.77661)""",Secondary,8.770752,-12.77495,8854eb45b5fffff,0.67,2020,17:40.1,No,Yes,No,832,30,10,Yes,10.94,74.22,14.84
2.09E+15,8.763042,-12.79144,af17d8b3-195f-37eb-aa7c-b581944ae089,Sierra Leone,government,G_SL_003504,240701205,"""KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL  (SANDA ADAMS SECTION, PORT LOKO TOWN (8.763165 ; -12.79146)""",Primary,8.763042,-12.79144,8854eb7b41fffff,1,2020,17:40.1,No,No,No,379,11,,No,10.94,74.22,14.84
2.09E+15,8.602323,-13.18346,a249c211-e6b7-3e32-bd22-4cf2b1c418ef,Sierra Leone,government,G_SL_003736,240403220,"""VALINTIAL INTERNATIONAL  (ROTIFUNK SECTION, ROTIFUNK TOWN (8.602798 ; -13.18352)""",Primary,8.602323,-13.18346,8854ccaa67fffff,1,2020,17:40.1,No,No,No,133,6,,No,11.02,74.02,14.96
2.09E+15,8.610721,-12.9587,e1c44a18-f36d-3405-a23b-97495923a7d6,Sierra Leone,government,G_SL_003755,240604210,"""KANKAYLAY ISLAMIC PRIMARY SCHOOL  (KAMASONDO SECTION SECTION, MALAP TOWN (8.610559 ; -12.95856)""",Primary,8.610721,-12.9587,8854ccb5e7fffff,0.94,2020,17:40.1,No,No,No,360,4,,No,10.85,74.42,14.73
2.09E+15,8.640742,-12.55365,503f7448-1a87-3277-910d-726f061ef484,Sierra Leone,government,G_SL_004127,240802216,"""COMMUNITY PRIMARY SCHOOL  (MAWULAY SECTION SECTION, MABLA TOWN (8.640699 ; -12.55369)""",Primary,8.640742,-12.55365,8854eb75ebfffff,1,2020,17:40.1,No,No,No,113,3,,No,11.72,73.44,14.84
2.10E+15,8.681101,-12.52991,1838a325-005e-393b-ab6c-e116a2ea11e4,Sierra Leone,government,G_SL_004149,240803347,"""JAMES MEMORIAL PRIMARY SECHOOL FOR THE NEEDY  (ROBIS SECTION SECTION, LUNSAR TOWN (8.68095 ; -12.52994)""",Primary,8.681101,-12.52991,8854eb7461fffff,1,2020,17:40.1,No,Yes,No,166,4,,No,11.72,73.44,14.84
2.10E+15,8.87557,-12.04359,5c1de8f1-ef4b-3cd4-89eb-4f2523b2707a,Sierra Leone,government,G_SL_004717,219103219,"""SEBORA INTERNATIONAL PRIMARY SCHOOL  (KAGBARADOKOM SECTION, MAKENI TOWN (8.875697 ; -12.04342)""",Primary,8.87557,-12.04359,8854ebae51fffff,1,2020,17:40.1,No,Yes,No,169,11,,No,11.72,73.44,14.84
2.10E+15,8.749669,-11.98359,2679162d-9012-3379-8c02-735f930c1ad5,Sierra Leone,government,G_SL_004811,210802204,MISSIONARY CHURCH OF AFRICA,Primary,8.749669,-11.98359,8875b6d809fffff,1,2020,17:40.1,No,No,No,155,7,,No,12,73.6,14.4
2.11E+15,9.891818,-11.50188,7470bf41-9b71-3671-9c7a-b45c92fa6b66,Sierra Leone,government,G_SL_004922,230101229,"""ANSARUL ISLAMIC PRIMARY SCHOOL  (NUMULA SECTION, BARRIA DALABEH TOWN (9.890427 ; -11.50393)""",Primary,9.891818,-11.50188,8854ed6123fffff,1,2020,17:40.1,No,No,No,90,2,,No,11.38,74.8,13.82
2.12E+15,9.033207,-10.90455,7507b3af-1e07-3a1b-8891-901f24168faf,Sierra Leone,government,G_SL_005014,230602201,"""M C  A  BABURO PRIMARY SCHOOL  (NEYA 2 SECTION, BABURO TOWN (9.116992 ; -10.87458)""",Primary,9.033207,-10.90455,8875b4c313fffff,1,2020,17:40.1,No,No,No,100,3,,No,11.9,73.81,14.29
2.11E+15,8.7886,-11.34811,a69fbcda-6d63-30f9-8bec-321eb86125b1,Sierra Leone,government,G_SL_005254,230704210,"""ROMAN CATHOLIC PRIMARY  SCHOOL  (FORIADU SECTION, SAWURIA TOWN (8.788061 ; -11.34789)""",Primary,8.7886,-11.34811,8854e92db3fffff,0.94,2020,17:40.1,No,No,No,170,5,,No,11.9,73.02,15.08
2.10E+15,8.713232,-11.95359,1302aa46-d337-307c-be8b-40c11a8be7f6,Sierra Leone,government,G_SL_005585,250501214,"""SIERRA LEONE MUSLIM BROTHERHOOD UPPER  (OLD TOWN SECTION SECTION, MAGBURAKA TOWN (8.713191 ; -11.95356)""",Primary,8.713232,-11.95359,8875b6d8c3fffff,1,2020,17:40.1,No,No,No,326,19,,No,11.9,73.81,14.29
2.10E+15,8.640388,-12.06198,a621c99d-b60b-379b-917a-e87dfc3fc1d3,Sierra Leone,government,G_SL_005621,250504218,"""TONKOLILI DISTRICT COUNCIL PRIMARY SCHOOL  (MAMUNTHA SECTION SECTION, LOWER THONGBAI TOWN (8.64034 ; -12.06196)""",Primary,8.640388,-12.06198,8875b6cb2bfffff,1,2020,17:40.1,No,No,No,215,5,,No,11.81,73.23,14.96
2.10E+15,8.865097,-11.81732,242ccb95-cd48-36ba-93cc-6fa7af2b0892,Sierra Leone,government,G_SL_005888,250202204,"""ROMAN CATHOLIC PRIMARY SCHOOL  (MABONTO SECTION, MABONTOR TOWN (8.86506 ; -11.81719)""",Primary,8.865097,-11.81732,8854e9699bfffff,1,2020,17:40.1,No,No,No,300,14,,No,11.9,73.02,15.08
2.10E+15,7.962024,-11.74947,648e4943-4e26-3be7-82cf-33445d58a450,Sierra Leone,government,G_SL_006802,310801240,"""NATIONAL ISLAMIC PRIMARY SCHOOL  (OLD POLICE BARRACKS SECTION, OLD BARRACKS TOWN (7.962072 ; -11.74954)""",Primary,7.962024,-11.74947,8875b666b9fffff,1,2020,17:40.1,No,No,No,482,12,,No,10.85,74.42,14.73
2.10E+15,7.959155,-11.74359,1cc28679-f04c-35fa-9a27-1ccedcb3eaa9,Sierra Leone,government,G_SL_006813,319102227,"""NWUMBA EDUCATION AND CULTURAL PRIMARY SCHOOL  (NJAGBOIMA SECTION SECTION, BO TOWN (7.959062 ; -11.74372)""",Primary,7.959155,-11.74359,8875b66697fffff,0.67,2020,17:40.1,No,No,No,146,6,,No,10.85,74.42,14.73
2.11E+15,7.935922,-11.72249,4af69ddd-72f6-3349-9c63-c3fd94c0b22f,Sierra Leone,government,G_SL_007075,311302152,"""SAHR FILO ACADEMY PRE SCHOOL  (NEW ENGLAND VILLE SECTION, BO TOWN (7.935904 ; -11.72242)""",Primary,7.935922,-11.72249,8875b29309fffff,0.67,2020,17:40.1,No,No,No,81,3,,No,10.94,74.22,14.84
2.11E+15,8.32861,-11.55263,31fcdbe2-31d8-36f5-8666-5313e15d9ffa,Sierra Leone,government,G_SL_007138,311401213,"""ISLAMIC CALL SOCIETY PRIMARY  (DELENGA SECTION SECTION, KPEWAMA TOWN (8.328549 ; -11.55272)""",Primary,8.32861,-11.55263,8875b60657fffff,1,2020,17:40.1,No,No,No,200,9,,No,11.81,74.02,14.17
2.10E+15,7.565567,-12.09172,d162fde9-5f68-33a9-812b-285d495a5d97,Sierra Leone,government,G_SL_007449,321001213,"""NATIONAL  ISLAMIC  MISSION  PRIMARY SCHOOL TIHUN  (PENGOR SECTION, TIHUN TOWN (7.565744 ; -12.09181)""",Primary,7.565567,-12.09172,8875b21b21fffff,1,2020,17:40.1,No,No,No,320,12,,No,11.45,74.05,14.5
2.09E+15,8.12604,-12.70425,1c80b236-7fb6-3b0f-96a0-536b1112203b,Sierra Leone,government,G_SL_007572,330203209,"""U. M. C. PRIMARY SCHOOL  (MOFORAY SECTION SECTION, MOYAH VILLAGE TOWN (8.125974 ; -12.70429)""",Primary,8.12604,-12.70425,8854cd113bfffff,1,2020,17:40.1,No,No,No,205,5,,No,11.72,74.22,14.06
2.09E+15,8.191838,-12.56513,1978e234-d5b7-3434-8723-dcd792610101,Sierra Leone,government,G_SL_007823,330801301,"""SAINT PETERS JUNIOR SEC. SCH.  (GIBINA SECTION, BAUYA TOWN (8.191861 ; -12.5651)""",Secondary,8.191838,-12.56513,8854cd8d01fffff,1,2020,17:40.1,No,No,No,98,5,,No,11.72,74.22,14.06
2.10E+15,7.901088,-12.19167,d9699336-069d-3db5-852f-72d613b91b26,Sierra Leone,government,G_SL_008003,331102217,"""WOMAN IN NATIONAL DEVELOPMENT PRIMARY SCHOOL  (MOKOTAWA SECTION, MOKANJI TOWN (7.90115 ; -12.19178)""",Primary,7.901088,-12.19167,8854cda4a5fffff,1,2020,17:40.1,No,No,No,60,4,,No,11.81,74.02,14.17
2.09E+15,8.205989,-12.90078,03103a22-a280-3ce4-96fa-27fdf1047cc9,Sierra Leone,government,G_SL_008043,331202217,"""KANKAYLAY ISLAMIC PRIMARY SCHOOL  (DANIEL BANGURA SECTION, MOTARO TOWN (8.206038 ; -12.90082)""",Primary,8.205989,-12.90078,8854cdcf1bfffff,1,2020,17:40.1,No,No,No,155,6,,No,11.81,74.02,14.17
2.09E+15,7.746196,-12.69392,8d605d9f-e461-31f4-bafe-4200eadd96ef,Sierra Leone,government,G_SL_008068,331301213,"""MOYAMBA DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (SANHR SECTION, MOKAIMBA TOWN (7.746032 ; -12.69386)""",Primary,7.746196,-12.69392,8854cd7683fffff,1,2020,17:40.1,No,No,No,193,4,,No,12.4,73.64,13.95
2.11E+15,7.322664,-11.52468,9daf6af4-199f-3d53-b160-29795c8dc09b,Sierra Leone,government,G_SL_008150,340203210,"""NATIONAL ISLAMIC PRIMARY SCHOOL  (MALLAH SECTION SECTION, MATEGBEMA TOWN (7.322661 ; -11.52457)""",Primary,7.322664,-11.52468,8875b3db69fffff,1,2020,17:40.1,No,No,No,199,4,,No,11.54,73.85,14.62
2.11E+15,7.521591,-11.54839,07ae5b59-6bdb-38de-ac23-74566c7675aa,Sierra Leone,government,G_SL_008341,340901302,"""PUJEHUN DISTRICT  COUNCIL  (PEJEH  WEST SECTION, BLAMA  GIYAH TOWN (7.52153 ; -11.54848)""",Primary,7.521591,-11.54839,8875b2a267fffff,1,2020,17:40.1,No,No,No,115,4,,No,11.63,73.64,14.73
2.09E+15,8.336857,-13.00125,d66299f2-9ab5-3b26-b97e-b1b2b668bc15,Sierra Leone,government,G_SL_008553,410305133,"""ST. FRANCIS ROMAN CATHOLIC PRE-PRIMARY SCHOOL  (NEWTON SECTION, NEWTON TOWN (8.336485 ; -13.00318)""",Primary,8.336857,-13.00125,8854cdd983fffff,1,2020,17:40.1,No,No,No,48,4,,No,11.81,72.44,15.75
2.09E+15,8.443641,-13.226,fabcef75-f07b-3056-b3b3-372dcfd8dae8,Sierra Leone,government,G_SL_008590,410201401,"""LOGOS ACADEMY  S.S.S.  (MOUNTAIN WARD SECTION, REGENT TOWN (8.443618 ; -13.22632)""",Secondary,8.443641,-13.226,8854cc304dfffff,0.89,2020,17:40.1,No,Yes,No,73,11,30,Yes,10.94,74.22,14.84
2.09E+15,8.389459,-13.09199,7350a367-a589-3ce9-bda2-cfb569d435eb,Sierra Leone,government,G_SL_009044,410784404,"""ST. LEONARD SENIOR SECONDARY SCHOOL  (WATERLOO SECTION, ROKEL TOWN (8.389539 ; -13.09196)""",Secondary,8.389459,-13.09199,8854cc360dfffff,1,2020,17:40.1,No,Yes,No,82,11,,No,11.72,72.66,15.63
2.09E+15,8.471066,-13.23068,9f4b7482-ead8-3332-8439-aaf90327cc74,Sierra Leone,government,G_SL_009299,420703204,"""BENIBANGS PREPARATORY SCHOOL  (CENTRAL 1 SECTION, SUMAILA TOWN TOWN (8.470935 ; -13.23067)""",Primary,8.471066,-13.23068,8854cc335dfffff,1,2020,17:40.1,No,No,No,191,6,,No,11.02,74.02,14.96
2.09E+15,8.486099,-13.224,7c0a6b72-0881-3775-baa7-5ac698c6695b,Sierra Leone,government,G_SL_009310,420102214,"""CRISANNIS PREPARATORY SCHOOL  (BAMBARA TOWN SECTION, BAMBARA TOWN TOWN (8.486098 ; -13.22391)""",Primary,8.486099,-13.224,8854cca9b1fffff,0.56,2020,17:40.1,No,Yes,No,111,7,,No,11.02,74.02,14.96
2.09E+15,8.43554,-13.15999,36d71059-53b4-3c51-8df4-989dde8ad755,Sierra Leone,government,G_SL_009629,420501102,"""AUNTY PATRICIA PREPARATORY SCHOOL CALABA TOWN FREETOWN  (45 ROBIS ROAD SECTION, CALABA TOWN TOWN (8.43541 ; -13.15975)""",Primary,8.43554,-13.15999,8854cc32c3fffff,1,2020,17:40.1,No,No,No,33,2,,No,10.94,74.22,14.84
2.09E+15,8.468234,-13.19492,9533ed2d-2d99-37e3-b3ee-7bfa63c7b165,Sierra Leone,government,G_SL_009638,420520392,"""BAPTIST MODEL HIGH SCHOOL  (NEWCASTLE STREET KISSY SECTION, KISSY TOWN (8.468286 ; -13.19498)""",Secondary,8.468234,-13.19492,8854cc320dfffff,1,2020,17:40.1,No,Yes,No,75,12,,No,10.94,74.22,14.84
2.09E+15,8.403644,-13.14356,e651c836-188a-3b9e-918f-ee34dc10ca1e,Sierra Leone,government,G_SL_009786,420501307,"""EVELYN'S ROYAL ACADEMY JUNIOR SECONDARY SCHOOL  (MAYEMI ALLEN TOWN SECTION, ALLEN TOWN TOWN (8.403602 ; -13.14342)""",Secondary,8.403644,-13.14356,8854cc374dfffff,1,2020,17:40.1,No,Yes,No,63,10,,No,11.54,73.08,15.38
2.09E+15,8.410746,-13.14975,8ba5d067-3fbd-3234-afeb-3b3592cc1792,Sierra Leone,government,G_SL_009839,420502227,"""GLORIOUS COMMUNITY PRIMARY SCHOOL  (CARITAS LOWER ALLEN TOWN SECTION, ALLEN TOWN TOWN (8.410702 ; -13.14977)""",Primary,8.410746,-13.14975,8854cc3291fffff,1,2020,17:40.1,No,No,No,523,11,,No,11.54,73.08,15.38
2.09E+15,8.475331,-13.18991,9b54fa63-e77e-3c81-b94e-ef672a64be83,Sierra Leone,government,G_SL_010176,420516302,SHEIK TAIS ACADEMY JUNIOR SECONDARY SCHOOL,Secondary,8.475331,-13.18991,8854cc3247fffff,1,2020,17:40.1,No,Yes,No,100,9,5,Yes,10.94,74.22,14.84
2.09E+15,8.446752,-13.24535,f2d94c4b-055e-3ae8-8ba9-4df28900b6ed,Sierra Leone,government,G_SL_010527,420807114,"""GREAT EXPECTATION PRE-SCHOOL  (LUMLEY KAMAYAMA SECTION, LUMLEY KAMAYAMA TOWN (8.446712 ; -13.24535)""",Primary,8.446752,-13.24535,8854cc3315fffff,1,2020,17:40.1,No,Yes,No,55,3,,No,11.02,74.02,14.96
2.09E+15,8.464031,-13.26992,58a064c5-b000-3a86-b4c3-b209e750abea,Sierra Leone,government,G_SL_010819,420803201,"""RONSAB PREPARATORY SCHOOL  (WILBERFORCE SECTION, WILBERFORCE TOWN (8.464012 ; -13.26968)""",Primary,8.464031,-13.26992,8854cc3367fffff,0.67,2020,17:40.1,No,Yes,No,325,18,,No,11.02,74.02,14.96
2.10E+15,8.469296,-12.21081,e9ca0044-200f-329c-b203-9f8cb79e1aa0,Sierra Leone,government,G_SL_000248,,GAINDEMA,Primary,8.469296,-12.21081,8875b65b0bfffff,0.67,2020,17:40.1,No,No,No,60,4,,No,11.81,74.02,14.17
2.09E+15,8.480166,-13.22992,1be51688-bf07-3a42-b1b5-9987411bdffa,Sierra Leone,government,G_SL_000413,,INTERNATIONAL ISLAMIC PRE SCHOOL,Primary,8.480166,-13.22992,8854cca9b7fffff,0.67,2020,17:40.1,No,Yes,No,56,2,,No,11.02,74.02,14.96
2.12E+15,8.253765,-10.491,4112428c-b889-319e-b8fd-bb5822fe4978,Sierra Leone,government,G_SL_000773,110803301,"""GBELA COMMUNITY JUNIOPR SECONDARY SCHOO. GBALAHUN  (GBELLA SECTION, GBALAHUN TOWN (8.253763 ; -10.49113)""",Secondary,8.253765,-10.491,8875b55b51fffff,0.89,2020,17:40.1,No,No,No,237,10,,No,11.11,73.81,15.08
2.12E+15,8.203885,-10.43734,840f11a4-5e01-385f-bc65-2637d0653448,Sierra Leone,government,G_SL_000784,110806205,"""KAILAHUN DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (UPPER KPOMBAI SECTION, KONJO TOWN (8.203868 ; -10.43721)""",Primary,8.203885,-10.43734,8875b55aabfffff,1,2020,17:40.1,No,No,No,322,7,,No,11.11,73.81,15.08
2.12E+15,8.199091,-10.69543,c56b6582-ab7c-3f97-a5df-63ef6860ff3d,Sierra Leone,government,G_SL_000845,110805204,"""ROMAN CATHOLIC PRIMARY SCHOOL  (MENDE BUIMA SECTION, MENDE BUIMA TOWN (8.199028 ; -10.69544)""",Primary,8.199091,-10.69543,8875b0908bfffff,1,2020,17:40.1,No,No,No,245,8,,No,11.81,73.23,14.96
2.12E+15,7.859867,-10.75708,13fee1ff-f40b-3b37-a801-9eca57de2b6d,Sierra Leone,government,G_SL_000869,110902206,"""KAILAHUN DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (BAMBURU SECTION, KPANGIEMA TOWN (7.859874 ; -10.75723)""",Primary,7.859867,-10.75708,8875b016d1fffff,1,2020,17:40.1,No,No,No,250,3,,No,11.02,74.02,14.96
2.12E+15,8.071804,-10.84948,1bb421c0-56d4-3bac-a036-88b3196f70d7,Sierra Leone,government,G_SL_000946,111101212,"""METHODIST PRIMARY SCHOOL  (FALLAY SECTION, YANDOHUN TOWN (8.071404 ; -10.85009)""",Primary,8.071804,-10.84948,8875b08aebfffff,1,2020,17:40.1,No,No,No,127,7,,No,11.72,73.44,14.84
2.11E+15,7.863661,-11.1089,2b0d071e-8ce7-3b2a-8b2a-8cbd5a436867,Sierra Leone,government,G_SL_001080,120101217,"""SIERRA LEONE MUSLIM COMMUNITY  (DASAMA SECTION, KEBEWANA TOWN (7.863644 ; -11.10885)""",Primary,7.863661,-11.1089,8875b0191bfffff,0.94,2020,17:40.1,No,No,No,102,5,,No,11.02,74.02,14.96
2.11E+15,7.618375,-11.18756,6d543753-5cdd-32b9-901e-eb69e44f64ac,Sierra Leone,government,G_SL_001874,121502202,"""NATIONAL ISLAMIC PRIMARY  (GEIWOMA SECTION, BORBU TOWN (7.618296 ; -11.18742)""",Primary,7.618375,-11.18756,8875b0710bfffff,1,2020,17:40.1,No,No,No,210,5,,No,11.72,73.44,14.84
2.12E+15,8.428686,-10.83679,1e980021-a3ff-36dd-9415-abffa361f22f,Sierra Leone,government,G_SL_001951,130202211,"""SEVENTH DAY ADVENTIST PRIMARY SCHOOL  (MONGOR SECTION, LEVUMA TOWN (8.428748 ; -10.83649)""",Primary,8.428686,-10.83679,8875b47517fffff,1,2020,17:40.1,No,No,No,546,6,,No,12.31,73.08,14.62
2.11E+15,8.637564,-10.98703,6f98a88c-7d71-3d2f-982b-44119f71b9e4,Sierra Leone,government,G_SL_002507,139103417,"""ABDULAI IBUN ABASS SENIOR SECONDARY SCHOOL  (WOAFEH SECTION, KOIDU TOWN TOWN (8.637558 ; -10.98705)""",Secondary,8.637564,-10.98703,8875b44635fffff,1,2020,17:40.1,No,No,No,252,12,,No,11.9,73.81,14.29
2.11E+15,8.631708,-10.9544,6d0ef652-a89e-3694-80d9-a9c82b059454,Sierra Leone,government,G_SL_002511,131301126,"""AHKOM PRE-SCHOOL  (TANKORO SECTION, KANIA TOWN (8.63175 ; -10.95451)""",Primary,8.631708,-10.9544,8875b446c5fffff,0.61,2020,17:40.1,No,Yes,No,85,3,,No,11.9,73.81,14.29
2.10E+15,9.502873,-12.24465,16cc3d1d-0fc0-3d9f-a733-eb4c501ae35f,Sierra Leone,government,G_SL_003385,211201201,"""DELIVERANCE PRIMARY SCHOOL KAMAKWEI II  (KAMAKWI SECTION, KAMAKWEI TOWN (9.502944 ; -12.24459)""",Primary,9.502873,-12.24465,8854e82923fffff,1,2020,17:40.1,No,No,No,211,6,,No,11.29,74.19,14.52
2.09E+15,8.568364,-13.15452,87968bae-98dd-38c2-a52b-aec3f499c55d,Sierra Leone,government,G_SL_003633,240402216,"""JESUS IS THE ANSWER PRIMARY SCHOOL  (MAMANKIE SECTION, SUMBUYA TOWN (8.568292 ; -13.15442)""",Primary,8.568364,-13.15452,8854ccaaedfffff,1,2020,17:40.1,No,No,No,182,7,,No,11.02,74.02,14.96
2.09E+15,8.610631,-13.18626,b629f0a8-4e80-3eae-9dc8-6b9406f5de58,Sierra Leone,government,G_SL_003701,240403225,"""SAINT JOSPH JUNIOR PRIMARY SCHOOL  (MAHERA SECTION SECTION, MAHERA LUNGI TOWN (8.610691 ; -13.18599)""",Primary,8.610631,-13.18626,8854ccb9b3fffff,1,2020,17:40.1,No,No,No,553,11,,No,11.02,74.02,14.96
2.09E+15,8.492049,-12.75916,3041acf6-a382-3e20-9499-df48e1e4fed3,Sierra Leone,government,G_SL_003803,410103299,"""ASSEMBLY OF GOD PRIMARY SCHOOL MASIAKA  (FOINDU SECTION, MASIAKA TOWN (8.492018 ; -12.75902)""",Primary,8.492049,-12.75916,8854eb6d63fffff,1,2020,17:40.1,No,Yes,No,48,5,,No,11.72,72.66,15.63
2.09E+15,8.319703,-12.8844,877e2e15-797a-32e3-bf47-6de60fd3eae5,Sierra Leone,government,G_SL_003810,240502216,"""BREAD OF LIFE PRIMARY SCHOOL  (KAGBALA SECTION, R0GBAYLOH TOWN (8.319638 ; -12.88425)""",Primary,8.319703,-12.8844,8854cdc061fffff,0.94,2020,17:40.1,No,No,No,217,7,,No,11.72,74.22,14.06
2.09E+15,8.475612,-12.82243,cab52f44-3645-3cf3-9a53-7852dc233bc1,Sierra Leone,government,G_SL_003909,410103297,"""PRESBYTERIAN COMMUNITY PRIMARY SCHOOL LIMBA  (FEREDUGU SECTION, LIMBA CORNER TOWN (8.47559 ; -12.8224)""",Primary,8.475612,-12.82243,8854cdd221fffff,1,2020,17:40.1,No,No,No,221,5,,No,11.81,72.44,15.75
2.09E+15,8.708884,-13.05835,d8dba38d-76dd-387f-8e42-1b1cbb4232e1,Sierra Leone,government,G_SL_003997,240605202,"""SAINT GEORGE  ROMAN CATHOLIC PRIMARY SCHOOL  (ROYAMA SECTION, BAKOLO TOWN (8.708557 ; -13.05853)""",Primary,8.708884,-13.05835,8854ccb1e9fffff,1,2020,17:40.1,No,No,No,247,8,,No,11.11,73.81,15.08
2.09E+15,8.626862,-12.92361,d9221145-30bc-3b72-878f-7d0fc72eff2b,Sierra Leone,government,G_SL_004002,240604227,"""SAINT PETER'S R C PRIMARY SCHOOL  (KAMASONDO SECTION SECTION, MAKING TOWN (8.626955 ; -12.92346)""",Primary,8.626862,-12.92361,8854ccb5cbfffff,1,2020,17:40.1,No,No,No,246,5,,No,10.85,74.42,14.73
2.10E+15,8.714906,-12.4775,1086bde0-b265-3e2d-b937-c23f85621931,Sierra Leone,government,G_SL_004140,240802215,"""DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (MARAMPA SECTION, ROLEMERAY TOWN (8.714837 ; -12.47748)""",Primary,8.714906,-12.4775,8854eb760bfffff,0.94,2020,17:40.1,No,No,No,90,3,,No,11.72,73.44,14.84
2.10E+15,8.705526,-12.52617,3eeea69a-a357-34b9-beaf-ed2eb76112b7,Sierra Leone,government,G_SL_004154,240802209,"""KANKAYLAY ISLAMIC PRIMARY SCHOOL  (MABESSENEH SECTION, MABESSENEH TOWN (8.705334 ; -12.52613)""",Primary,8.705526,-12.52617,8854eb7719fffff,1,2020,17:40.1,No,Yes,No,103,4,,No,11.9,73.02,15.08
2.10E+15,8.587891,-12.46638,84c4bb89-e84a-3bdf-a7c4-5f436a877e7e,Sierra Leone,government,G_SL_004209,294901367,"""COMMUNITY EDUCATION DEVELOPMENT PRI.SCH.MABALLAH  (MAKONTEH SECTION, MABALLAH TOWN (8.587909 ; -12.46651)""",Primary,8.587891,-12.46638,8854eb2901fffff,1,2020,17:40.1,No,No,No,120,3,,No,11.72,73.44,14.84
