,uuid,country,source,giga_school_id,source_school_id,school_name,education_level,latitude,longitude,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,internet_availability,number_of_students,number_of_teachers,computers,connectivity_type,coverage,coverage_type,2G_coverage,3G_coverage,4G_coverage
3251,57ccfae7-db0f-46d7-bdd7-4ae4778f72ed,Rwanda,government,G_RWA_03333,360903.0,CYANGUGU,Primary,-2.48567,28.89983,886ade7a35fffff,1.0,2020,00:52.6,No,ON GRID,NONE,993,16,,None,YES,4G,YES,YES,YES
3252,6a0ce786-1162-487b-bdab-e28506dcc571,Rwanda,government,G_RWA_03334,331208.0,EP KIROJI,Primary,-1.7046944,29.274,886adeb02bfffff,0.92,2020,00:52.6,No,ON GRID,NONE,995,18,,None,YES,4G,YES,YES,YES
3253,4be7dbbe-78c4-45c5-a8f0-a5075149b16d,Rwanda,government,G_RWA_03335,440507.0,MUSANZU,Primary,-1.42611,29.69414,886adc70d9fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1001,14,,None,YES,4G,YES,YES,YES
3254,49ca14c4-c86a-440e-9b19-f66e7323d0ad,Rwanda,government,G_RWA_03336,530103.0,GAHARA AEBR P/S,Primary,-1.779,30.27283,886ad885c9fffff,0.89,2020,00:52.6,No,ON GRID,NONE,1001,15,,None,YES,4G,YES,NO,YES
3255,b63f298b-2e40-4313-bb90-f86c9449c1a7,Rwanda,government,G_RWA_03337,310812.0,RUCURA,Primary,-2.18833,29.44389,886ade3521fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1005,12,,None,YES,4G,YES,YES,YES
3256,d8f60eab-0551-4259-b977-b36758df0f89,Rwanda,government,G_RWA_03338,280302.0,BUSHARA,Primary,-1.89361,29.79922,886ad8d509fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1010,20,,None,YES,2G,YES,YES,NO
3257,7a93804e-fda1-42cc-8bd0-0c3962996f57,Rwanda,government,G_RWA_03339,370517.0,REMERA B,Primary,-2.36164,29.13803,886ade771bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1011,14,,None,YES,4G,YES,YES,YES
3258,9ed8ba43-5383-492d-b812-24c7771e0846,Rwanda,government,G_RWA_03340,260901.0,AMIZERO,Primary,-2.23853,29.79094,886ad8528dfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1012,11,,None,YES,4G,YES,YES,YES
3259,c746dc50-4b48-47be-92b8-c1aa1bfa3e42,Rwanda,government,G_RWA_03341,330435.0,EP UMUBANO IV,Primary,-1.675083333,29.26438889,886adeb045fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1012,12,,None,YES,4G,YES,YES,YES
3260,c426f4a2-9db8-4bea-bc86-9c72da305411,Rwanda,government,G_RWA_03342,420104.0,GAHAMA,Primary,-1.62067,29.71144,886adc61c3fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1014,18,,None,YES,4G,YES,YES,YES
3261,6b5f115a-5f28-43be-a150-b6e66b703f7a,Rwanda,government,G_RWA_03343,241403.0,MPARE PRIMARY School,Primary,-2.611638889,29.72513889,886ad849c5fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1015,13,,None,YES,4G,YES,YES,YES
3262,ffeec439-9c11-4066-9205-eb9c52200c0d,Rwanda,government,G_RWA_03344,270504.0,RUTAKA,Primary,-2.03964,29.70322,886ad8c163fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1016,20,,None,YES,4G,YES,YES,YES
3263,dbd25dca-ca7c-46fc-aaf3-0a66991f88ee,Rwanda,government,G_RWA_03345,310417.0,EP MURAMBA,Primary,-2.12433,29.43381,886ade3721fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1020,17,,None,YES,4G,YES,YES,YES
3264,0515cc41-f780-4f33-a683-dea379554a88,Rwanda,government,G_RWA_03346,310103.0,GASURA,Primary,-2.07658,29.33172,886ade322bfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1021,15,,None,YES,4G,YES,YES,YES
3265,6c02c2db-70c2-4971-816e-3290f2c48b62,Rwanda,government,G_RWA_03347,450410.0,EP MUKONO CATH,Primary,-1.45847,30.01147,886adc2889fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1021,23,,None,YES,4G,YES,YES,YES
3266,fc6e79ec-c740-4c86-9700-2821ec1ce89f,Rwanda,government,G_RWA_03348,270207.0,RUTONGO,Primary,-1.96506,29.76125,886ad8c235fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1023,21,,None,YES,4G,YES,YES,YES
3267,b375bd53-b96d-452c-aa1e-403d6402ab0b,Rwanda,government,G_RWA_03349,360406.0,EP MIBILIZI B,Primary,-2.57436,28.95639,886ade78a7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1025,15,,None,YES,4G,YES,YES,YES
3268,3a8e7911-1721-4f74-b9e1-7e9391f65072,Rwanda,government,G_RWA_03351,310403.0,EP GASHUBI,Primary,-2.13861,29.40744,886ade308bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1030,17,,None,YES,4G,YES,YES,YES
3269,d20843d1-ce4e-44ae-8f9b-183810ace720,Rwanda,government,G_RWA_03352,571503.0,Rwamanyoni,Primary,-2.269583333,29.98222222,886ad856bbfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1031,14,,None,YES,4G,YES,YES,YES
3270,69195d88-51f0-4230-a0dc-cd2c95ba43ea,Rwanda,government,G_RWA_03353,551205.0,Nyarubuye Parents School,Primary,-2.17192,30.77861,886ad9cb01fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1031,20,,None,YES,4G,YES,YES,YES
3271,0279fea7-e5b8-4b5d-9ee5-919986b183d9,Rwanda,government,G_RWA_03354,340113.0,EP BASUMBA,Primary,-1.595694444,29.42894444,886adc4cabfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1033,15,,None,YES,4G,YES,YES,YES
3272,f4c98790-ef30-49db-909c-46738bb0f6f7,Rwanda,government,G_RWA_03355,370403.0,BWERANKORI,Primary,-2.17083,29.23706,886ade3a4bfffff,0.67,2020,00:52.6,No,ON GRID,NONE,1037,19,,None,YES,4G,YES,YES,YES
3273,9a9281c5-c224-4b2a-8cb4-28aaceb44819,Rwanda,government,G_RWA_03356,330208.0,MUNANIRA,Primary,-1.5830555,29.3452222,886adc4d53fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1044,18,,None,YES,4G,YES,YES,YES
3274,d29ff385-2e3b-42ee-9a1d-9b88c4c0e907,Rwanda,government,G_RWA_03357,540803.0,EP NDEGO I,Primary,-2.009944444,30.69105556,886ad9db47fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1047,18,,None,YES,4G,YES,YES,YES
3275,0b322784-e178-4860-9668-464fb6c54671,Rwanda,government,G_RWA_03358,440407.0,KIRAMBO,Primary,-1.49744,29.83369,886adc759bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1048,18,,None,YES,4G,YES,YES,YES
3276,ba4c8247-4e4e-488a-879c-ab2a91ea414d,Rwanda,government,G_RWA_03360,541201.0,EP NKONDO I,Primary,-1.9445833,30.6125,886ad8a563fffff,0.96,2020,00:52.6,No,OFF GRID,NONE,1053,17,,None,YES,4G,YES,YES,YES
3277,af8a8fa4-854c-4a04-986b-1d8da74c5a41,Rwanda,government,G_RWA_03361,240404.0,BITARE,Primary,-2.45411,29.67669,886ad859ddfffff,0.67,2020,00:52.6,No,ON GRID,NONE,1061,13,,None,YES,4G,YES,YES,YES
3278,b85a787b-56dc-4553-80d7-2aca824e7fec,Rwanda,government,G_RWA_03362,421501.0,CURUGUSI,Primary,-1.73075,29.6914444,886adc6899fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1061,14,,None,YES,4G,YES,NO,NO
3279,f48552c0-8d71-4069-994e-03d141f6d1bb,Rwanda,government,G_RWA_03363,340506.0,KINYANJA,Primary,-1.625361111,29.50366667,886adc7931fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1065,12,,None,YES,4G,YES,YES,YES
3280,49268f0c-1144-4911-a501-a69f30722024,Rwanda,government,G_RWA_03364,121023.0,BATSINDA VISION SCHOOL,Primary,-1.89903,30.08431,886ad88883fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1070,10,,None,YES,4G,YES,YES,YES
3281,c22f0bfb-e24c-4413-af2e-6bf511fe2cb6,Rwanda,government,G_RWA_03365,320104.0,BUSANZA,Primary,-1.9253611,29.3072777,886adeaac7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1072,16,,None,YES,4G,YES,YES,YES
3282,c038e0dc-4323-46e6-8aba-9c9d430a6f96,Rwanda,government,G_RWA_03366,280608.0,RUKAMBURA,Primary,-2.000055556,29.85013889,886ad8c72dfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1074,25,,None,YES,4G,YES,YES,YES
3283,719c5015-df87-4302-95e4-b8c0beec1626,Rwanda,government,G_RWA_03367,260407.0,KARAMA PRIMARY SCHOOL,Primary,-2.17908,29.92414,886ad8cc97fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1085,26,,None,YES,4G,YES,YES,YES
3284,f10ca5b8-a727-4e39-aa82-cb98c9fd54c1,Rwanda,government,G_RWA_03368,270209.0,EP NGARAMA,Primary,-1.98208,29.70617,886ad8c307fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1088,20,,None,YES,4G,YES,YES,YES
3285,5ab0ecd4-d610-4c4d-8ea4-0fb4ce778dc5,Rwanda,government,G_RWA_03369,251706.0,NSINDUKA,Primary,-2.497111111,29.45713889,886ada92d5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1095,20,,None,YES,4G,YES,YES,YES
3286,9b13d3cc-f79d-4586-9858-539fdd12adaf,Rwanda,government,G_RWA_03370,370512.0,NTUMBA,Primary,-2.3054722,29.1233333,886ade0d9bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1098,13,,None,YES,4G,YES,YES,YES
3287,2015c6d0-c5eb-430b-ab6b-8287d34cd072,Rwanda,government,G_RWA_03371,540102.0,EP GAHINI SHINING,Primary,-1.843083333,30.48080556,886ad8a267fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1100,20,,None,YES,4G,YES,YES,YES
3288,bcb9db91-437b-4072-ba3a-756a8c5a0d72,Rwanda,government,G_RWA_03372,420404.0,EP GAKENKE PROTESTANT,Primary,-1.6497777,29.8019166,886adc6e1bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1102,12,,None,YES,4G,YES,YES,YES
3289,2153da59-5933-4a4b-9298-7a9966b589eb,Rwanda,government,G_RWA_03373,270509.0,KIVOMO,Primary,-2.04319,29.7335,886ad8c115fffff,0.96,2020,00:52.6,No,ON GRID,NONE,1105,25,,None,YES,4G,YES,YES,YES
3290,a1f00a65-0cfb-4f30-b6dd-e691850563fa,Rwanda,government,G_RWA_03374,431106.0,CS NYAKINAMA II,Primary,-1.58247,29.63514,886adc6327fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1107,25,,None,YES,4G,YES,YES,YES
3291,c7f1f641-7c17-437f-b23f-741c4169d8ae,Rwanda,government,G_RWA_03376,260920.0,TAMBWE,Primary,-2.20464,29.831,886ad8cde3fffff,0.92,2020,00:52.6,No,OFF GRID,NONE,1117,16,,None,YES,4G,YES,YES,YES
3292,045f2148-2040-4821-8b5b-25cf37c14efe,Rwanda,government,G_RWA_03377,240113.0,EPNYUMBA A,Primary,-2.66425,29.68988889,886ada8685fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1124,25,,None,YES,4G,YES,YES,YES
3293,1037c708-9216-4edf-bfe0-d0690535d4d5,Rwanda,government,G_RWA_03378,270208.0,EPKAVUMU,Primary,-1.91911,29.74911,886ad8c241fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1127,20,,None,YES,3G,YES,YES,NO
3294,1ee1f395-e537-44d4-88d8-f75b8eb5fa5a,Rwanda,government,G_RWA_03379,450908.0,EP RUMULI CATHOLIQUE,Primary,-1.64156,30.01175,886ad89117fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1128,28,,None,YES,4G,YES,YES,YES
3295,2122b2ed-c624-4aa0-a73a-ffbc5188ba9f,Rwanda,government,G_RWA_03380,340204.0,BUKINANYANA OFF,Primary,-1.623527778,29.46336111,886adeb653fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1129,18,,None,YES,4G,YES,YES,YES
3296,c7e6ab28-3d81-4ac8-b826-675f566a5285,Rwanda,government,G_RWA_03381,540402.0,KAYONZA PARENTS,Primary,-1.9013888,30.5133333,886ad8a005fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1133,29,,None,YES,4G,YES,YES,YES
3297,69795db1-07ee-4b11-a7f4-b6cbfeec10e4,Rwanda,government,G_RWA_03382,270710.0,Ep Gitumba,Primary,-1.78867,29.684,886ad8d20bfffff,0.92,2020,00:52.6,No,ON GRID,NONE,1142,19,,None,YES,4G,YES,YES,YES
3298,cfd74a3b-7973-4735-9760-1414f5f0cddf,Rwanda,government,G_RWA_03383,440802.0,GITARE I,Primary,-1.38767,29.76292,886adc7667fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1151,17,,None,YES,4G,YES,YES,YES
3299,95233e5b-bc23-477f-befb-a7d22fa9449b,Rwanda,government,G_RWA_03384,270204.0,EP KABACUZI,Primary,-1.93928,29.73681,886ad8c263fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1152,18,,None,YES,3G,YES,YES,NO
3300,01cb3bcb-1ed9-412b-b369-de219e30dced,Rwanda,government,G_RWA_03385,371402.0,BUMAZI,Primary,-2.45317,29.00725,886ade7187fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1158,25,,None,YES,4G,YES,YES,YES
3301,1b6e5a9e-6f75-4814-bc2b-89461a868399,Rwanda,government,G_RWA_03386,280703.0,MUNOGA,Primary,-1.886583333,29.91219444,886ad8d481fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1162,19,,None,YES,4G,YES,YES,YES
3302,d132b41c-b90e-4157-8eb3-e20ba013fba8,Rwanda,government,G_RWA_03387,110101.0,CYAPEPE SCHOOL,Primary,-1.94486,30.05216,886ad88997fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1162,19,,None,YES,4G,YES,YES,YES
3303,6fbb96db-e0e4-4510-a4f3-4b52019511ac,Rwanda,government,G_RWA_03388,321307.0,EPRURONDE,Primary,-1.9425,29.50925,886adeae9bfffff,0.94,2020,00:52.6,No,OFF GRID,NONE,1163,18,,None,YES,4G,YES,YES,YES
3304,e00e7a5e-d2af-4040-8d9a-71c528c46ada,Rwanda,government,G_RWA_03389,561203.0,RUJAMBARA PS,Primary,-2.101444444,30.51169444,886ad83253fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1165,24,,None,YES,4G,YES,YES,YES
3305,3638e7b8-39ca-432a-ae15-a8b687ba77ad,Rwanda,government,G_RWA_03390,571302.0,Kindama,Primary,-2.322472222,30.08683333,886ad80835fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1166,14,,None,YES,4G,YES,YES,YES
3306,bfc3a97e-67e3-4f49-879b-f54526bfce92,Rwanda,government,G_RWA_03391,230701.0,EP RUSEKE,Primary,-2.72072,29.56139,886ada8097fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1166,19,,None,YES,4G,YES,YES,YES
3307,ae218531-6914-4212-b250-938771553ac1,Rwanda,government,G_RWA_03392,560602.0,EP KAGASHI,Primary,-2.1045,30.39397222,886ad806d9fffff,0.94,2020,00:52.6,No,ON GRID,NONE,1176,20,,None,YES,4G,YES,YES,YES
3308,f6e83ba8-4aed-4ec1-a356-fcdeaf53fb7a,Rwanda,government,G_RWA_03393,360915.0,LE BAMBIN DE ST JOSEPH,Primary,-2.47833,28.91567,886ade7a3bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1176,21,,None,YES,4G,YES,YES,YES
3309,8c9d7887-794e-4cbb-b403-cb325c0c2327,Rwanda,government,G_RWA_03394,310312.0,NGOMA ADV,Primary,-2.1765,29.29206,886ade3123fffff,0.94,2020,00:52.6,No,OFF GRID,NONE,1177,18,,None,YES,4G,YES,YES,YES
3310,599e382d-4019-4ae4-be19-aad82ec5f16c,Rwanda,government,G_RWA_03395,240702.0,RUSAGARA,Primary,-2.52675,29.70778,886ad84a25fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1190,20,,None,YES,4G,YES,YES,YES
3311,93432f33-5f74-4567-8e1d-fd752b8c9dfd,Rwanda,government,G_RWA_03396,351101.0,CYUMBA,Primary,-1.846444444,29.58497222,886adea4ddfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1207,20,,None,YES,4G,YES,YES,YES
3312,379b37df-dcd8-4009-8f91-54c7bbca6f78,Rwanda,government,G_RWA_03397,280405.0,GIKO PROTESTANT,Primary,-1.9520555,29.8014722,886ad8c2c7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1234,20,,None,YES,4G,YES,YES,YES
3313,2f789164-4a0f-4216-be76-8bd08074b480,Rwanda,government,G_RWA_03398,540911.0,EP NYAMIRAMA ADEPR,Primary,-1.9672,30.5431377,886ad8a195fffff,0.94,2020,00:52.6,No,ON GRID,NONE,1239,17,,None,YES,4G,YES,YES,YES
3314,039c9f6a-d1fb-4a0c-90ca-5c6b46d0e9b4,Rwanda,government,G_RWA_03399,330111.0,CS KABUMBA,Primary,-1.571138889,29.37891667,886adc4c39fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1239,17,,None,YES,4G,YES,YES,YES
3315,3af3eb70-9e23-47b5-8193-477a48ad214d,Rwanda,government,G_RWA_03400,270203.0,EP Jandali A,Primary,-1.9725,29.75019,886ad8c049fffff,0.94,2020,00:52.6,No,ON GRID,NONE,1240,19,,None,YES,4G,YES,YES,YES
3316,0ade195e-36b4-474d-95d0-7f0e03db0b25,Rwanda,government,G_RWA_03401,220701.0,BYIZA/EAR,Primary,-2.64989,29.86522,886adab2ddfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1256,16,,None,YES,4G,YES,YES,YES
3317,831441d3-689b-41db-829d-712b6b2b8dcd,Rwanda,government,G_RWA_03402,260106.0,EP GITISI CATHOLIQUE,Primary,-2.2331666,29.7465555,886ad85239fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1256,16,,None,YES,4G,YES,YES,YES
3318,f03f720d-e4ed-4cb1-99d0-3580e2083b61,Rwanda,government,G_RWA_03403,341007.0,MUKIRANGWE,Primary,-1.616388889,29.62127778,886adc6165fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1261,20,,None,YES,4G,YES,YES,YES
3319,71e9318b-a369-45c8-9d34-d457f195fd67,Rwanda,government,G_RWA_03404,561302.0,EP KIBONDE,Primary,-2.2511111,30.4300277,886ad83a11fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1264,20,,None,YES,4G,YES,YES,YES
3320,32bc28da-ccbb-44ee-b2c4-3fff67a70a10,Rwanda,government,G_RWA_03405,221101.0,DAHWE,Primary,-2.6218888,29.8510833,886ad84d2bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1269,13,,None,YES,4G,YES,YES,YES
3321,4322e532-ae1b-4ac0-8120-305aaa0c60a5,Rwanda,government,G_RWA_03406,431506.0,MUHINGO,Primary,-1.51481,29.53975,886adc7a39fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1276,27,,None,YES,4G,YES,YES,YES
3322,7b2a019a-9702-44f4-885e-a5f3823e4508,Rwanda,government,G_RWA_03407,250801.0,BWENDA PRIMARYSCHOOL,Primary,-2.39681,29.55761,886ade2eb7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1285,12,,None,YES,4G,YES,YES,YES
3323,523d8445-4874-4e29-b749-d3126fd51bfc,Rwanda,government,G_RWA_03410,250706.0,MUGANZA PRIMARY SCHOOR,Primary,-2.43514,29.55361,886ade2c81fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1312,24,,None,YES,4G,YES,YES,YES
3324,55015516-63ed-4d79-b31c-bfe69994a80d,Rwanda,government,G_RWA_03411,251105.0,Mugano,Primary,-2.3157777,29.5061944,886ade2565fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1321,17,,None,YES,4G,YES,YES,YES
3325,cddf1ef8-f5cd-4d39-b91b-0ad1b84b1997,Rwanda,government,G_RWA_03412,520601.0,ADEPR MATIMBA,Primary,-1.115083333,30.426,886addc193fffff,0.92,2020,00:52.6,No,ON GRID,NONE,1340,19,,None,YES,4G,YES,YES,YES
3326,2060ac20-7e9a-4752-9ffe-5a9f1b251037,Rwanda,government,G_RWA_03413,120516.0,UTUNYANGE Nursery School,Primary,-1.86669,30.12594,886ad88f07fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1380,19,,None,YES,4G,YES,YES,YES
3327,c8d6035a-0990-407f-8e65-3360a9f55b04,Rwanda,government,G_RWA_03414,310917.0,RUBENGERA 2,Primary,-2.054194444,29.40725,886ade32d9fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1385,17,,None,YES,4G,YES,YES,YES
3328,e112a51e-736d-4a7b-aa3b-6fb7f5e7a18f,Rwanda,government,G_RWA_03415,110815.0,ST CHARLES LWANGA,Primary,-1.984,30.046,886ad8130bfffff,0.81,2020,00:52.6,No,ON GRID,NONE,1390,22,,None,YES,4G,YES,YES,YES
3329,994177a0-c325-4564-a06b-befe3c11c336,Rwanda,government,G_RWA_03416,220307.0,KANSI A,Primary,-2.6990833,29.7517777,886adab32bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1407,16,,None,YES,4G,YES,YES,YES
3330,2c39c0ee-3f3c-41b2-baca-f101b891f8b8,Rwanda,government,G_RWA_03417,570506.0,KIBENGA SCHOOL,Primary,-2.202694444,30.09616667,886ad80165fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1414,16,,None,YES,4G,YES,YES,YES
3331,4c291945-823d-4c8f-a072-e4c56962d65c,Rwanda,government,G_RWA_03418,441102.0,BUHITAII,Primary,-1.45108,29.87092,886adc7499fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1445,28,,None,YES,4G,YES,YES,YES
3332,6d074ada-71ae-48dd-a9e8-88832c277811,Rwanda,government,G_RWA_03419,521019.0,NSHEKE,Primary,-1.271638889,30.34147222,886add5265fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1453,23,,None,YES,4G,YES,YES,YES
3333,1915f148-6b02-4bc4-8ed0-78f81b62ee12,Rwanda,government,G_RWA_03420,430819.0,MUBONA,Primary,-1.5222222,29.6431944,886adc634bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1461,26,,None,YES,4G,YES,YES,YES
3334,690531f2-b3a7-4e00-b46a-5b7e7bc08ad0,Rwanda,government,G_RWA_03421,110702.0,AL MU,Primary,-1.971,30.046,886ad8135dfffff,0.81,2020,00:52.6,No,ON GRID,NONE,1464,19,,None,YES,4G,YES,YES,YES
3335,673cd73a-063e-4d06-b549-a58fdc670940,Rwanda,government,G_RWA_03422,310811.0,NYARUKERI,Primary,-2.24989,29.40358,886ade2045fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1518,14,,None,YES,4G,YES,YES,YES
3336,4bc6dbfa-1348-4140-acb6-a83c7bf09715,Rwanda,government,G_RWA_03423,530622.0,Bright Minds Academy,Primary,-1.80226,30.41666,886ad8b117fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1549,30,,None,YES,4G,YES,YES,YES
3337,e6ba423d-3bfb-465e-8745-1a4a755412e4,Rwanda,government,G_RWA_03424,121022.0,EP ST DOMINIC,Primary,-1.9115,30.08181,886ad888bdfffff,0.94,2020,00:52.6,No,ON GRID,NONE,1557,22,,None,YES,4G,YES,YES,YES
3338,5a9665f7-4ea5-48f8-9eba-5ddade91d5a1,Rwanda,government,G_RWA_03425,240207.0,ECOLE PRIMAIRE NKIMA,Primary,-2.579255,29.706833,886ad8495bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1557,23,,None,YES,4G,YES,YES,YES
3339,f7ea2afd-c835-4690-afe7-ae3c83774bf8,Rwanda,government,G_RWA_03426,571013.0,EP HIGH LAND,Primary,-2.150222222,30.08744444,886ad818dbfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1576,30,,None,YES,4G,YES,YES,YES
3340,f2bee470-d4b8-4e65-89ae-11c3945c52ae,Rwanda,government,G_RWA_03427,120807.0,KIGALI HARVEST SCHOOL,Primary,-1.94989,30.08875,886ad8120bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1584,30,,None,YES,4G,YES,YES,YES
3341,cb304470-49d8-4d2b-81a3-332bf5fcb83f,Rwanda,government,G_RWA_03428,350506.0,CS KARIHA,Primary,-1.865722222,29.56383333,886adea4ebfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1600,25,,None,YES,4G,YES,NO,YES
3342,0da2d72b-54a0-40c0-a419-1bb884239841,Rwanda,government,G_RWA_03430,240510.0,LEGACY SCHOOL,Primary,-2.39158,29.79264,886ad84319fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1619,29,,None,YES,4G,YES,YES,YES
3343,5ceca727-943b-43a9-a140-896dd08b35a9,Rwanda,government,G_RWA_03431,241001.0,BUSHESHI SCHOOL,Primary,-2.482,29.71894444,886ad84a41fffff,0.89,2020,00:52.6,No,ON GRID,NONE,1624,20,,None,YES,4G,YES,YES,YES
3344,1be7dd95-3584-4816-91ba-238d1014f1e8,Rwanda,government,G_RWA_03433,541108.0,EP RURAMIRA,Primary,-1.981,30.49875,886ad8aad3fffff,0.89,2020,00:52.6,No,ON GRID,NONE,1730,33,,None,YES,4G,YES,YES,YES
3345,bdcf2234-4d96-4577-b231-7bbbe04e944d,Rwanda,government,G_RWA_03434,520907.0,KIJOJO PRIMARY SCHOOL,Primary,-1.162277778,30.35347222,886addcabdfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1755,24,,None,YES,4G,YES,YES,YES
3346,64b884e3-ccb1-47d7-8c91-825ef804dbf2,Rwanda,government,G_RWA_03435,220905.0,RUNYINYA,Primary,-2.7145,29.87533,886adab0d5fffff,0.61,2020,00:52.6,No,ON GRID,NONE,1848,35,,None,YES,4G,YES,YES,YES
3347,5e1e2d31-1f2b-4f30-9d0b-616c32a044fb,Rwanda,government,G_RWA_03436,121413.0,SPARROW,Primary,-1.966,30.22708,886ad81661fffff,0.89,2020,00:52.6,No,OFF GRID,NONE,1858,35,,None,YES,4G,YES,YES,YES
3348,89691503-374c-499f-bb24-ac6a2f19ef2e,Rwanda,government,G_RWA_03437,230807.0,NYANZA PS SCHOOL,Primary,-2.6895,29.70997,886ada86b7fffff,0.94,2020,00:52.6,No,ON GRID,NONE,1867,27,,None,YES,4G,YES,YES,YES
3349,8391ccb8-0458-4dcf-bb3c-1078fa9c2e47,Rwanda,government,G_RWA_03438,420904.0,CYINTARE,Primary,-1.6112222,29.7505555,886adc60abfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1890,24,,None,YES,4G,YES,YES,YES
3350,8ca4c8b0-fbae-46da-990f-8ed3ee891a59,Rwanda,government,G_RWA_03439,411106.0,EP NTYABA,Primary,-1.792083333,30.02138889,886ad88a51fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,2126,20,,None,YES,4G,YES,YES,YES
3351,4a36c76e-e80c-412d-9c6a-9568b724ee8f,Rwanda,government,G_RWA_03440,240708.0,KARAMA/MBAZI PRIMARY,Primary,-2.54364,29.76183,886ad84aadfffff,1.0,2020,00:52.6,No,ON GRID,NONE,2154,23,,None,YES,4G,YES,YES,YES
3352,3d0bbe61-02fb-490e-8b93-ba411932e1ef,Rwanda,government,G_RWA_03441,240801.0,BUVUMU SCHOOL,Primary,-2.67983,29.73925,886adab36bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,2191,24,,None,YES,4G,YES,YES,YES
