uuid,country,source,school_id,giga_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity,student_count,teacher_count,computer_count,computer_lab,fiber_node_distance,nearest_school_distance,Schools_within_1km,Schools_within_3km,Schools_within_10km,nearest_celltower_id,nearest_celltower_distance,2G,3G,4G,pop_within_1km,pop_within_3km,pop_within_7km
36ad128c-a849-3686-9cdb-e080d52ed8bc,Sierra Leone,government,,G_SL_000081,ADOM INTERNATIONAL PRIMARY SCHOOL,Primary,8.630105,-10.95118,8875b446c5fffff,0.67,2020,44390.5956,No,No,No,14,6,1,Yes,24.25752087,0.003746304,178,370,683,215,1.400098061,1,1,1,56371,124201,197509
df57d3db-1cd2-345d-9e55-8dfa42aa4fea,Sierra Leone,government,,G_SL_000082,ASSEMBLIES OF GOD PRIMARY SCHOOL,Primary,8.635945,-10.95133,8875b446c5fffff,0.67,2020,44390.5956,No,No,No,81,4,,No,24.84697841,0.032341333,204,378,680,215,1.635789584,1,1,1,64874,125168,196809
e33714f3-c2c8-3b3d-8944-65825186bc61,Sierra Leone,government,,G_SL_000083,GRACE INTERNATIONAL  JUNIOR  SECONDARY SCHOOL,Secondary,8.639486,-10.93734,8875b446c9fffff,0.67,2020,44390.5956,No,No,No,230,11,,No,24.5916971,0.318431299,133,355,678,215,3.17755742,1,1,1,37613,120011,193301
0e2f7f6c-8bb1-343a-b957-3b5d9ad2e169,Sierra Leone,government,,G_SL_000084,QUEEN ESTHER PRE PRIMARY SCHOOL,Primary,8.641197,-10.96449,8875b44617fffff,0.67,2020,44390.5956,No,No,No,153,9,,No,26.01334415,0.137175138,279,388,701,215,1.495403676,1,1,1,88543,132361,199027
b70395b2-8764-33d5-ad1e-54047698ac30,Sierra Leone,government,999999988,G_SL_000085,"COMMUNITY PRIMARY SCHOOL  (BAWADU SECTION, KAMINDU TOWN (8.960983 ; -10.59967)",Primary,8.654839,-10.98582,8875b44629fffff,0.67,2020,44390.5956,No,Yes,No,96,3,,No,28.47317248,0.001327193,209,393,700,248,3.018683901,1,1,1,73176,136090,201714
ebf3d789-adc5-35c1-8d23-281361885d4e,Sierra Leone,government,999999989,G_SL_000086,"COMMUNITY PRIMARY SCHOOL  (BAWADU SECTION, KAMINDU TOWN (8.960983 ; -10.59967)",Primary,8.654769,-10.98571,8875b44629fffff,0.67,2020,44390.5956,No,No,No,231,3,,No,28.46036398,0.000331798,209,393,700,248,3.009715743,1,1,1,73345,136086,201707
c3209c6a-745f-3056-9647-dc9bbba6dc15,Sierra Leone,government,,G_SL_000087,KAMBIA DISTRICT EDUCATION COMMITTEE PRE SCHOOL,Primary,9.152078,-12.93469,8854ea246dfffff,0.67,2020,44390.5956,No,No,No,28,2,,No,3.758192328,0,11,73,422,43,0.433652096,1,1,0,8040,64070,217912
313956b0-ae9b-399c-b59f-9088a5c6197f,Sierra Leone,government,999999988,G_SL_000088,"KAMBIA DISTRICT PRE PRIMARY SCHOOL  (ROGBEARAY SECTION, ROGBERAY TOWN (9.12531 ; -12.93673)",Primary,9.152078,-12.93469,8854ea246dfffff,0.67,2020,44390.5956,No,No,No,28,2,,No,3.758192328,0,11,73,422,43,0.433652096,1,1,0,8040,64070,217912
5dce31a9-2873-362f-8cf5-020cdf9d3d8c,Sierra Leone,government,,G_SL_000089,ANSARUL ISLAMIC PRIMARY SCHOOL  FANYEA,Primary,9.455851,-12.63149,8854eaa6d3fffff,0.67,2020,44390.5956,No,No,No,210,4,,No,48.36625669,0.947375065,4,30,182,4,27.55096386,1,0,0,2870,18545,68140
dabf91f4-5055-3d3e-b698-4cfc0f5c0330,Sierra Leone,government,,G_SL_000090,ANSURUL ISLAMIC PRIMARY SCHOOL,Primary,9.035522,-12.90574,8854eb5a11fffff,0.67,2020,44390.5956,No,No,No,290,5,,No,9.75410032,0.103511126,38,138,540,123,2.028491871,1,1,0,24121,100144,277943
932fc9f2-60dd-35aa-b9be-bae8fb4a7ea4,Sierra Leone,government,,G_SL_000091,HARDING ISLAMIC COMPREHENSIVE PRIMARY SCHOOL,Primary,9.036113,-12.90501,8854eb5a11fffff,0.67,2020,44390.5956,No,No,No,131,4,,No,9.699845801,0.103511126,37,139,541,123,2.006929851,1,1,0,24102,101159,277880
4defd410-a1fd-34b2-9151-ab8278ede9f6,Sierra Leone,government,,G_SL_000092,KAMBIA DISTRICT COUNCIL (KDC)PRIMARY SCHOOL DIBIA,Primary,9.074461,-12.84777,8854eb5335fffff,0.67,2020,44390.5956,No,No,No,434,12,,No,9.313314171,0.016632073,8,118,512,123,7.664828626,1,0,0,5032,91122,272310
c96469be-bf62-35fb-81b6-1272b74ad2df,Sierra Leone,government,,G_SL_000093,KAMBIA DISTRICT COUNCIL PRE SCHOOL,Primary,9.045976,-12.86961,8854eb5105fffff,0.67,2020,44390.5956,No,No,No,70,3,,No,9.98570766,0.004837898,6,126,549,123,4.898269497,1,1,0,5493,90169,278375
9ff31a81-67df-3629-bbcc-2dbc72e93c32,Sierra Leone,government,,G_SL_000094,KDC PRESCHOOL TAINTAFOR,Primary,8.972037,-12.91269,8854eb58cbfffff,0.67,2020,44390.5956,No,No,No,70,1,,No,16.70349311,0.006304273,10,117,575,119,5.52990319,1,0,0,5481,79375,273857
b7624e92-c5e5-37f9-9b67-b01cd1883453,Sierra Leone,government,,G_SL_000095,KOYA COMMUNITY JUNIOR SECONDARY SCHOOL,Secondary,9.12678,-12.8953,8854ea2419fffff,0.61,2020,44390.5956,No,No,No,150,7,,No,2.421625863,0.354610129,25,105,465,54,2.375772658,1,1,0,18006,85915,248034
7bace2af-df74-31a7-8478-bce7bba1cc37,Sierra Leone,government,,G_SL_000096,KUBRA AGRICULTURAL PRESCHOOL ROKUPR,Primary,9.021213,-12.94967,8854eb584dfffff,0.67,2020,44390.5956,No,No,No,65,3,,No,11.81687403,0.069262205,27,122,502,123,5.21866279,1,1,0,17726,92394,263965
826e416f-3ec5-31e8-89e5-203a7fbcd1c3,Sierra Leone,government,,G_SL_000097,KUBRA AGRICULTURE PRIMARY SCHOOL,Primary,9.078507,-12.95911,8854ea25abfffff,0.67,2020,44390.5956,No,No,No,200,3,,No,6.756066919,1.847091725,7,136,439,195,4.942914487,1,1,0,4249,100138,250885
963f092e-5f7f-381c-b85f-5ca4a374ed65,Sierra Leone,government,,G_SL_000098,SIMON_JEN PRE _SCHOOL,Primary,9.106924,-12.93848,8854ea25c1fffff,0.67,2020,44390.5956,No,No,No,80,3,,No,2.955747087,0.008477332,38,127,431,195,1.668992352,1,1,0,29482,92492,245273
94bec18b-1bfb-3f40-8e46-c2476ae45331,Sierra Leone,government,,G_SL_000099,ST. FAUSTINA PRE SCHOOL,Primary,9.130402,-12.90675,8854ea240bfffff,0.67,2020,44390.5956,No,Yes,No,59,6,,No,1.392705254,0.160134546,35,100,457,54,1.378960364,1,1,0,26672,78415,243467
6ab625e5-d076-3f9a-b8a3-b5a184e2d586,Sierra Leone,government,,G_SL_000100,AHMADIYYA MUSLIM PRE PRIMARY SCHOOL MAMBOLO,Primary,8.907365,-13.03086,8854eb4b2dfffff,0.67,2020,44390.5956,No,No,No,30,2,,No,26.93574191,0.004237459,22,61,526,173,1.836853532,1,0,0,11682,60324,250489
91dde7ac-5fad-3e93-8e31-d81ab1ab889e,Sierra Leone,government,,G_SL_000101,CHURCH OF GOD PRE PRIMARY SCHOOL ROKEL,Primary,8.898934,-13.06187,8854cc9483fffff,0.67,2020,44390.5956,No,No,No,60,4,,No,29.45991158,0.005638361,10,71,458,173,5.028129819,1,0,0,7182,65106,244413
7554e9a9-2eba-3f7e-bccc-8da6818f9d8c,Sierra Leone,government,,G_SL_000102,SIERRA LEONE MUSLIM BROTHERHOOD PRE PRIMARY SCHOOL,Primary,8.919857,-13.03322,8854eb4b65fffff,0.67,2020,44390.5956,No,No,No,42,3,,No,25.84762432,0.012279178,16,68,510,173,1.223494628,1,0,0,11338,63228,248758
a312bbeb-e4f7-3a3a-9eaf-dfb1de99f470,Sierra Leone,government,,G_SL_000103,SUNDAY FOUNDATION PRIMARY SCHOOL,Primary,9.05794,-12.83012,8854eb5065fffff,0.67,2020,44390.5956,No,No,No,400,8,,No,11.95809823,1.728079745,7,84,571,123,9.216588903,1,0,0,4594,62438,277315
e20092d2-6df8-3dff-9f15-eca76afad64a,Sierra Leone,government,,G_SL_000104,MARON MUNU COMMUNITY PRIMARY SCHOOL,Primary,9.079919,-12.79178,8854eb5223fffff,0.67,2020,44390.5956,No,No,No,180,6,,No,14.5664396,1.619524868,5,55,536,119,13.60641343,1,1,0,3126,56143,272312
29253e55-b68c-3dbe-ab71-173a5368fe55,Sierra Leone,government,,G_SL_000105,AGRICULTURAL PRIMARY SCHOOL LAYA,Primary,9.042067,-13.021,8854ea2cd5fffff,0.56,2020,44390.5956,No,No,No,120,5,,No,14.52035345,1.478929005,3,52,418,123,11.84389157,1,1,0,3725,51476,251001
d7f86df0-6b3f-39d5-bdc1-c16733ea947b,Sierra Leone,government,,G_SL_000106,MOF JUNIOR SECONDARY SCHOOL,Secondary,9.053431,-13.13846,8854cc92c1fffff,0.67,2020,44390.5956,No,No,No,115,6,,No,25.53236205,0.23440183,2,11,331,173,19.39043565,1,0,0,1550,23705,144083
065e6cd2-cc2e-3098-a33b-667a3ae68fc5,Sierra Leone,government,,G_SL_000107,ALUSNAS ACADEMY,Secondary,9.24868,-12.37409,8854eb8a67fffff,0.67,2020,44390.5956,No,No,No,203,14,,No,54.50372224,0.263945839,5,16,335,69,32.06379825,0,0,0,3218,18381,116364
bb0101b0-39f8-3d4c-adad-9cc42f96db81,Sierra Leone,government,,G_SL_000108,MAKULON  COMMUNITY SENIOR SECONDARY SCHOOL,Secondary,9.322199,-12.27474,8854eb9a93fffff,0.67,2020,44390.5956,No,No,No,157,7,,No,54.99596515,0.053714188,8,62,315,69,20.73351881,1,1,0,7779,45241,163695
579cbe09-1edf-3f73-baa8-e75566daaf5f,Sierra Leone,government,,G_SL_000109,TRINITY PRIMARY SCHOOL MAKULON,Primary,9.3284,-12.27623,8854eb9a91fffff,0.61,2020,44390.5956,No,No,No,320,8,,No,55.68021888,0.696083733,7,61,317,69,20.09022242,1,1,0,6811,45242,166742
2720ff4c-7849-36d4-8656-cb67b765eaf7,Sierra Leone,government,,G_SL_000110,AL SHEIK ISLAMIC PRIMARY SCHOOL MADIKA,Primary,8.787423,-12.44055,8854eb0eb5fffff,0.67,2020,44390.5956,No,No,No,119,5,,No,15.90404347,1.773987504,2,26,362,87,9.418033473,1,0,1,4880,45749,189090
28b928ee-ef73-39e7-ad2f-cf58accc1efb,Sierra Leone,government,240202221,G_SL_000111,"DEC PRIMARY SCHOOL MASANISSIE  (FOREDUGU SECTION, MASANISSIE TOWN (8.783667 ; -12.39232)",Primary,8.783549,-12.3923,8854eb3b4bfffff,0.61,2020,44390.5956,No,No,No,210,4,,No,19.81585815,2.027136103,2,19,354,87,13.58940981,1,1,1,4453,31221,180728
f8e59063-d779-39ac-a160-aed490e7b7f5,Sierra Leone,government,,G_SL_000112,IAM PRIMARY SCHOOL MASOWA,Primary,9.416848,-12.12524,8854e82d31fffff,0.67,2020,44390.5956,No,No,No,106,2,,No,58.70278114,3.74110703,1,13,301,69,16.11470615,0,0,0,811,9285,144051
f145e312-6ef1-3e9a-9c1d-3be22c547dbd,Sierra Leone,government,,G_SL_000113,"MADINA FULLAH ISLAMIC SENIOR SECONDARY SCHOOL ,MADINA FULLAH.",Secondary,9.360715,-12.3175,8854eb9a3bfffff,0.61,2020,44390.5956,No,No,No,110,9,,No,60.98283606,0.002625631,9,47,310,69,18.20108777,1,0,0,5362,41653,164826
f4ec9993-9470-36f6-8aa1-5c949258d52b,Sierra Leone,government,,G_SL_000114,EVERY NATION ACADEMY JUNIOR SCHOOLS,Secondary,9.484308,-12.23678,8854e866d9fffff,0.67,2020,44390.5956,No,No,No,115,3,,No,70.01021073,0.520461525,28,77,263,69,2.506137017,1,1,0,25005,68975,141542
f0b8292f-f21a-3025-a779-6a12d21710b8,Sierra Leone,government,,G_SL_000115,KATHANTHA WESLEYAN JUNIOR SECONDARY SCHOOL,Secondary,9.550406,-12.16575,8854e82a27fffff,0.67,2020,44390.5956,No,No,No,60,3,,No,72.46069307,0.61026262,3,29,224,69,9.561336653,1,1,0,2747,25019,107359
43722fae-291c-3bef-958a-0f30dd2c600d,Sierra Leone,government,,G_SL_000116,SELLA VOCATIONAL  TRAINING  CENTER,Secondary,9.496652,-12.23933,8854e82935fffff,0.67,2020,44390.5956,No,Yes,No,186,12,,No,71.39633974,0.287895573,26,72,253,69,1.113316082,1,1,0,24430,64123,138743
f5b97e2c-383e-3248-98ef-532d51dd86e5,Sierra Leone,government,,G_SL_000117,CONFORTI COMMUNITY PRIMARY SCHOOL,Primary,8.814401,-12.72389,8854eb4417fffff,0.67,2020,44390.5956,No,No,No,245,4,,No,9.518217738,1.820354813,7,89,582,124,4.937534507,1,1,1,2843,60551,193585
b73f8304-be97-38fa-8379-646c2b10ba6f,Sierra Leone,government,,G_SL_000118,HOLY DELIVERANCE INTERNATIONAL  ACADEMY,Primary,8.784447,-12.77822,8854eb45abfffff,0.67,2020,44390.5956,No,No,No,20,5,,No,2.699870466,0.02470987,50,92,638,56,1.170624124,1,1,1,33698,59829,188651
551121a2-a210-3ea2-be31-ec498495a924,Sierra Leone,government,,G_SL_000119,HOLY DELIVERANCE INTERNATIONAL ACADEMY  PRIMARY SCHOOL,Primary,8.784301,-12.77839,8854eb45abfffff,0.67,2020,44390.5956,No,No,No,35,10,,No,2.675238167,0.02470987,50,92,637,56,1.146465268,1,1,1,33698,59842,188531
34b35fc9-1064-3044-9f94-76122922588f,Sierra Leone,government,,G_SL_000120,JOHANNA KUYVENHAVEN MODEL JUNIOR SECONDARY SCHOOL,Secondary,8.762222,-12.78489,8854eb7b41fffff,0.67,2020,44390.5956,No,No,No,29,8,,No,1.679501406,0.024785002,58,93,605,57,0.311902935,1,1,1,38206,59403,184524
2844e2f8-ee91-3ded-9480-3d2f5db323c1,Sierra Leone,government,,G_SL_000121,LOGOS EXPERIMENTAL PRIMARY SCHOOL,Primary,8.776783,-12.78558,8854eb45a7fffff,0.67,2020,44390.5956,No,No,No,29,4,,No,1.558900342,0.020551687,57,90,634,56,0.132668075,1,1,1,36433,60516,185280
649d06ee-7b57-34b6-af5e-85b4f9b41b4a,Sierra Leone,government,,G_SL_000122,MOVEMENT OF FAITH ISLAMIC SENIOR SECONDARY SCHOOL,Secondary,8.794792,-12.82123,8854eb4e8dfffff,0.67,2020,44390.5956,No,No,No,25,8,,No,3.748444494,0.006727158,7,92,572,9,3.793395241,1,1,1,4354,61095,183805
67537ff1-6a7a-3038-b448-ff256e22b164,Sierra Leone,government,,G_SL_000123,WISDOM CATHEDRAL ACADEMY PRIMARY SCHOOL,Primary,8.771592,-12.77976,8854eb45b5fffff,0.67,2020,44390.5956,No,No,No,6,3,,No,2.014589127,0.005519063,58,91,624,18,0.613596832,1,1,1,37330,60155,185517
7697d871-47d5-3d36-b7d7-b00df28acc88,Sierra Leone,government,,G_SL_000124,999999,Secondary,8.606785,-13.20334,8854ccab5dfffff,0.67,2020,44390.5956,No,Yes,Yes,10,6,7,Yes,6.562320111,0.232402369,99,159,2527,132,0.378800012,1,1,1,50287,95374,1594881
f49a40a4-a813-3f64-9d16-d84d7de6f543,Sierra Leone,government,,G_SL_000125,DEC KAMASODON PRIMARY SCHOOL SENIOR,Primary,8.632676,-13.21748,8854cc16d3fffff,0.67,2020,44390.5956,No,Yes,No,355,7,,No,3.333789027,0.025525187,48,154,2465,133,2.55522176,1,1,1,32011,95254,1436853
ff170e3a-5677-37d7-a4a5-d69a5c23024c,Sierra Leone,government,,G_SL_000126,LUNGI  INTERNATIONAL  HIGH SCHOOL FOR SCIENCE AND TECHNOLOGY,Secondary,8.604947,-13.17343,8854ccaa61fffff,0.67,2020,44390.5956,No,Yes,No,65,5,15,Yes,8.558006191,0.025505615,85,175,2723,44,0.573292194,1,1,1,46575,100652,1605742
ce319f2a-1b51-35ae-8108-f4ca79e815b5,Sierra Leone,government,,G_SL_000127,LUNGI INTERNATIONAL HIGH SCHOOL FOR SCIENCE AND TECHNOLOGY  SENIOR  SECONDARY SCHOOL,Secondary,8.605079,-13.17324,8854ccaa61fffff,0.67,2020,44390.5956,No,No,No,46,5,,No,8.561680748,0.025505615,84,175,2722,44,0.598698018,1,1,1,46151,100707,1605240
70955aee-13c8-3658-9a64-f21053143c13,Sierra Leone,government,,G_SL_000128,MOTHER MARIA PRE-SCHOOL,Primary,8.525523,-13.14688,8854ccaab7fffff,0.67,2020,44390.5956,No,No,No,74,4,,No,11.04016437,0.023304406,22,798,2948,46,2.184198102,1,1,1,9017,494926,1753758
4c1115a6-d601-3649-ab0a-5408bf295497,Sierra Leone,government,,G_SL_000129,REGMEL JUNIOR SECONDARY SCHOOL,Secondary,8.765135,-12.78364,8854eb7b4bfffff,0.67,2020,44390.5956,No,No,No,50,3,,No,1.669099044,0.21360844,57,90,610,30,0.041341593,1,1,1,38453,59330,185520
5ad684d0-85fc-3db9-b0f4-fd346caeff96,Sierra Leone,government,,G_SL_000130,SAINT MARY SENIOR SECONDARY SCHOOL,Secondary,8.560988,-13.16287,8854cca85bfffff,0.67,2020,44390.5956,No,No,No,205,12,,No,11.79191469,0.005699539,18,207,2928,46,2.120896141,1,1,1,12025,152009,1707526
d6eef7b8-43f9-3563-b87a-e17aee031769,Sierra Leone,government,,G_SL_000131,SIERRA LEONE  MUSLIM BROTHER HOOD PRIMARY SCHOOL  JUNIOR,Primary,8.641937,-13.22287,8854cc16d1fffff,0.67,2020,44390.5956,No,No,No,473,6,,No,2.193907581,0.021188034,45,152,2451,133,3.723157102,1,1,1,26785,93294,1357925
2e1d684b-e315-363c-926d-e1d1778aa62b,Sierra Leone,government,,G_SL_000132,SPRINGS  OF JOY  PRIMARY SCHOOL,Primary,8.654105,-13.22278,8854ccb937fffff,0.67,2020,44390.5956,No,No,No,56,3,,No,0.911299308,0.786138573,38,149,2424,133,4.852302642,1,1,1,21682,92260,1211778
ceb6da75-c885-3827-b26e-fbc019bd87f8,Sierra Leone,government,,G_SL_000133,THE LIGHT GOOD SAMARITAN PRE PRIMARY SCHOOL,Primary,8.604474,-13.19782,8854ccab5dfffff,0.67,2020,44390.5956,No,No,No,65,3,,No,7.049512739,0.090520488,98,165,2576,70,0.566737433,1,1,1,53149,96498,1607560
a6b13667-c08c-3b19-a4a5-7069152226ab,Sierra Leone,government,,G_SL_000134,THE WORLD OF EXPLOSION PRE PRIMARY SCHOOL MASOILA,Primary,8.609598,-13.19243,8854ccb9b3fffff,0.67,2020,44390.5956,No,No,No,26,2,,No,6.854527115,0.006159176,102,163,2560,70,0.25691818,1,1,1,57106,96724,1588811
4d060a97-413f-3c19-9140-9c04aacfd72e,Sierra Leone,government,,G_SL_000135,D E C PRIMARY SCHOOL,Primary,8.962018,-12.65867,8854eb56abfffff,0.67,2020,44390.5956,No,No,No,150,3,,No,26.18990064,1.240374536,8,44,552,125,17.09190102,1,0,0,4944,32880,179586
4fa58176-821d-3247-91ef-01a0616338e5,Sierra Leone,government,,G_SL_000136,CREATIVE KIDS CARING PRIMARY SCHOOLS,Primary,8.470107,-12.82604,8854cdd227fffff,0.67,2020,44390.5956,No,No,No,22,4,,No,31.5167212,0.005545512,7,78,961,117,1.191753312,1,1,0,5692,39860,137139
29e6aab0-39f6-39ed-9bc5-709450970deb,Sierra Leone,government,,G_SL_000137,MAPELA AGRICULTURAL JUNIOR SECONDARY SCHOOL,Secondary,8.756165,-13.03194,8854ccb317fffff,0.67,2020,44390.5956,No,No,No,250,6,,No,23.84417915,0.005644819,6,27,601,173,18.32668522,1,0,0,3185,27457,214776
4a42667f-00c5-33de-8e0c-e1581ae13ca1,Sierra Leone,government,,G_SL_000138,MAPLA AGRICULTURAL  JUNIOR SECONDARY SCHOOL,Secondary,8.756118,-13.03192,8854ccb317fffff,0.67,2020,44390.5956,No,No,No,250,6,,No,23.84387376,0.005644819,6,27,601,173,18.33174656,1,0,0,3224,27435,214824
5e4b1b9e-490f-3102-b626-6f6a1b68335c,Sierra Leone,government,,G_SL_000139,JEREMIAH JUNIOR SECONDARY SCHOOL,Secondary,8.705037,-12.67559,8854eb71adfffff,0.67,2020,44390.5956,No,No,No,120,13,,No,0.761404168,0.00208386,16,35,542,122,0.970949309,1,1,1,9856,28300,213802
2f50b84e-c8bd-3bf4-a342-80f3a7121849,Sierra Leone,government,,G_SL_000140,JEREMIAH PREPARATORY SCHOOL,Primary,8.704982,-12.67583,8854eb71adfffff,0.67,2020,44390.5956,No,No,No,50,2,,No,0.772359007,0.0256754,16,35,542,122,0.944283216,1,1,1,9856,28290,213700
6928e061-55a6-3def-8a34-d30cfe944552,Sierra Leone,government,,G_SL_000141,HOPE INTERNATIONAL PREPARATORY ACADEMY,Primary,8.687375,-12.54096,8854eb746dfffff,0.67,2020,44390.5956,No,No,No,35,4,,No,0.337115495,0.005520117,56,88,494,52,0.376863152,1,1,1,23025,60151,190523
62ed32d8-62e6-3e25-bb29-1c6f241f8207,Sierra Leone,government,,G_SL_000142,HOPE INTERNATIONAL PRIMARY SCHOOL,Primary,8.687415,-12.54093,8854eb746dfffff,0.67,2020,44390.5956,No,No,No,15,1,,No,0.340959476,0.005520117,56,88,494,52,0.380935926,1,1,1,23025,60215,190523
58d11268-2174-3b3f-8930-9d5d8965655d,Sierra Leone,government,,G_SL_000143,JEREMIAH PRIMARY SCHOOL,Primary,8.678128,-12.65172,8854eb6265fffff,0.67,2020,44390.5956,No,No,No,85,2,,No,4.484509731,1.365646856,3,39,525,122,4.638046057,1,1,1,2678,27947,218111
9477a498-6248-350e-9c68-d2c899d21b61,Sierra Leone,government,,G_SL_000144,KALLAY BAH ISLAMIC PRIMARY SCHOOL,Primary,8.697266,-12.55569,8854eb773dfffff,0.67,2020,44390.5956,No,No,No,251,4,,No,1.715864873,0.032292575,44,87,495,52,1.707604706,1,1,1,19844,58236,190326
6f0b0746-3768-3fc4-b757-b28153e06ff9,Sierra Leone,government,,G_SL_000145,MASETHLEH PRIMARY SCHOOL,Primary,8.625221,-12.71428,8854eb6109fffff,0.67,2020,44390.5956,No,No,No,100,2,,No,10.53556365,2.229196535,4,45,530,122,9.375399975,1,0,0,2308,23063,192428
24775cf0-75fa-3ac3-99a4-1d4b5881c8e0,Sierra Leone,government,,G_SL_000146,STEFANI AND AMOS SENIOR SECONDARY SCHOOL,Secondary,8.704287,-12.53119,8854eb771dfffff,0.67,2020,44390.5956,No,Yes,No,132,6,,No,2.375459677,0.029900683,56,90,466,193,1.636873926,1,1,1,24485,64019,193703
958bd60d-6e09-3305-bfbc-b36b9dcccb8e,Sierra Leone,government,,G_SL_000147,COMMUNITY EDUCATION DEVELOPMENT PRIMARY  SCHOOL,Primary,8.542088,-12.49883,8854eb6681fffff,0.67,2020,44390.5956,No,No,No,91,2,,No,16.78063741,1.181113846,2,43,490,41,8.581318468,1,1,1,1188,16492,154950
bcbce457-df59-3234-acb9-a269f53ad7d0,Sierra Leone,government,,G_SL_000148,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL,Primary,8.548591,-12.50734,8854eb66e3fffff,0.67,2020,44390.5956,No,No,No,94,3,,No,15.83083845,1.181113846,4,41,470,41,8.887149589,1,1,1,1483,15890,158022
394a64b3-e289-3f00-8766-03ff613c083f,Sierra Leone,government,,G_SL_000149,KING FAHAD ISLAMIC SENIOR  SECONDARY SCHOOL,Secondary,8.472971,-12.54981,8854cd9a41fffff,0.67,2020,44390.5956,No,No,No,58,10,,No,23.68003109,0.009422333,8,40,462,41,1.814192954,1,0,0,2509,19622,119373
804d587b-b625-36a4-8efc-808925eea660,Sierra Leone,government,,G_SL_000150,ANSARUL ISLAMIC PRIMARY SCHOOL,Primary,9.232745,-11.9343,8854e94ac7fffff,0.61,2020,44390.5956,No,No,No,195,5,,No,29.4778721,2.687198213,4,33,283,82,9.748652442,1,0,0,1813,17148,75347
33a59c69-c8ef-3ae7-9a9b-f9070779e01c,Sierra Leone,government,,G_SL_000151,COLIGM JUNIOR SECONDARY SCHOOL,Secondary,9.062395,-11.957,8854ebb769fffff,0.56,2020,44390.5956,No,No,No,223,8,,No,22.22686646,0.635492653,5,47,607,111,7.580572635,1,0,0,1849,21031,238473
6d225a47-15f9-3153-a12f-49a07a6d0d98,Sierra Leone,government,,G_SL_000152,MASILIKA MEMORIAL PRIMARY SCHOOL,Primary,9.230909,-11.9094,8854e94adbfffff,0.61,2020,44390.5956,No,Yes,No,57,4,,No,27.36457382,2.743713022,3,20,248,82,10.668053,1,0,0,1707,16046,75590
32c9fc5e-5b50-344b-a8f3-546da7c2bfb9,Sierra Leone,government,,G_SL_000153,ROMAN CATHOLIC PRIMARY SCHOOL,Primary,9.16774,-12.00473,8854e94999fffff,0.67,2020,44390.5956,No,No,No,85,5,,No,32.00647338,1.116947398,9,42,549,82,5.441318764,1,0,0,2551,19647,98696
67d9bb49-c13f-3c01-9756-646d7aefa2a0,Sierra Leone,government,,G_SL_000154,ST THOMAS SENIOR SECONDARY SCHOOL KAMABAI,Secondary,9.145346,-11.9612,8854e94d65fffff,0.61,2020,44390.5956,No,No,No,90,4,,No,26.79664809,0.017686425,14,46,567,82,0.376176868,1,0,0,3458,17773,96592
87e12551-d697-3591-8ea3-60cc4d7bebae,Sierra Leone,government,,G_SL_000155,BAPTIST SENIOR SECONDARY SCHOOL MAKAMA,Secondary,8.860985,-12.05593,8854ebae1dfffff,0.67,2020,44390.5956,No,Yes,No,120,8,,No,2.573400519,0.007836009,147,314,727,191,0.742047186,1,1,1,84004,183169,317075
98e5d200-6f4e-3e8c-8d51-0e8656a26737,Sierra Leone,government,,G_SL_000156,KULAFAI RASHIDEEN NURSERY SCHOOL,Primary,8.885178,-12.03769,8854eba0b3fffff,0.67,2020,44390.5956,No,No,No,40,3,,No,0.833810631,0.008400932,239,317,740,1,0.15609657,1,1,1,142384,185081,317162
8a64de14-3016-3693-8801-d8c4390eb6af,Sierra Leone,government,,G_SL_000157,REVIVE AFRICA CHRISTIAN PRE SCHOOL,Primary,8.755679,-12.05115,8875b6d969fffff,0.67,2020,44390.5956,No,No,No,33,2,,No,11.9127336,0.009529132,9,43,736,15,0.171757702,1,1,1,1540,20403,324243
731304f4-b479-39c4-87f2-92de37d5a780,Sierra Leone,government,,G_SL_000158,REVIVE AFRICA CHRISTIAN SCHOOL,Primary,8.755646,-12.05123,8875b6d969fffff,0.67,2020,44390.5956,No,No,No,97,7,,No,11.91983266,0.009529132,9,43,736,15,0.162479208,1,1,1,1588,20386,324210
78cdd356-1dec-3150-8065-3bfda21681ac,Sierra Leone,government,,G_SL_000159,ROYAL ACADEMY JUNIOR SECONDARY,Secondary,8.858934,-12.03722,8854eba525fffff,0.67,2020,44390.5956,No,No,No,146,8,,No,2.551926889,0.007155801,146,317,742,26,0.561129735,1,1,1,87169,182897,320152
4429bc6e-d129-3d5f-896c-621620a53d04,Sierra Leone,government,,G_SL_000160,ROYAL ACADEMY PRIMARY SCHOOL,Primary,8.858959,-12.03728,8854eba525fffff,0.67,2020,44390.5956,No,No,No,262,6,,No,2.547359771,0.007155801,146,317,742,26,0.559771438,1,1,1,87169,182924,320168
cc8da61d-5876-37db-b881-19d1b1edfbc1,Sierra Leone,government,,G_SL_000161,ALHADI ISLAMIC NURSERY SCHOOL MAKENI,Primary,8.891754,-12.05805,8854ebae49fffff,0.67,2020,44390.5956,No,No,No,115,6,,No,1.950096554,0.005040045,215,322,719,109,0.237292011,1,1,1,122859,184942,300474
