SCHOOL_CODE,SCHOOL_NAME,school_region,LATITUDE,LONGITUDE,connectivity,uuid,Coverage,Coverage_type,2G_coverage,3G_coverage,4G_coverage,5G_coverage,2G_coverage_distance,3G_coverage_distance,4G_coverage_distance,5G_coverage_distance,2G_Best_Coverage_provider,3G_Best_Coverage_provider,4G_Best_Coverage_provider,5G_Best_Coverage_provider,2G_coverage_present,3G_coverage_present,4G_coverage_present,5G_coverage_present,Distance_to_nearest_tower,Data_Source
G_CRI_001208,LEONIDAS SEQUEIRA DUARTE,Rural,10.89101837,-84.78591361,YES,d56b860b-412d-33a3-b1cd-6083e8384239,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001217,LA PAZ,Rural,10.70393385,-84.97156102,YES,47a2e638-9adb-3146-b75b-7b26a337a4f3,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001237,COCOBOLO,Rural,10.70130345,-84.42799852,YES,df18e140-e479-31e6-9135-b9e6bb919273,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001241,LOS ALMENDROS,Rural,10.62104386,-84.32507285,YES,97e94752-630d-324c-bb67-572cd6e76783,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001305,LA LEGUA,Rural,10.53140598,-84.2889032,NO,534d72e8-1cb4-3334-9f4a-3b205d1301a2,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001332,LOS CHILES,Rural,10.39994412,-84.3374088,YES,db81bfe6-4677-3d7a-b3eb-4f2d8c8d7f4d,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001362,PUNTA CORTES,Rural,11.04875849,-84.67702823,YES,9972a89c-691f-318f-ac1b-1d4f08e314b3,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001387,SAN JOSE,Rural,10.35737669,-84.59836645,YES,9363c2e6-4969-3214-9d05-6746c4878712,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001403,SANTA FE,Rural,10.47157519,-84.33189063,YES,b89c7d6d-420c-3c3b-9619-8f8d032851a2,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001434,COLONIA GUANACASTE,Rural,10.71591528,-84.67804717,YES,77b90299-2004-37ed-9b4f-12c02f74cce4,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001436,SAN ANTONIO,Rural,10.90422662,-84.78009554,YES,4ce9930e-79d4-35e2-b713-b9d4b0c33805,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001443,SAN MARCOS,Rural,10.60825016,-84.38917157,YES,1edeecf6-6a39-389a-b0c2-620d0cec5d3d,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001549,ESCUELA ASCENSION ESQUIVEL IBARRA,Urban,9.86238908,-83.92025873,YES,04a240d9-b584-3e9d-942c-90fbc4b6b4fa,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001572,LLANO GRANDE,Rural,9.93725843,-83.90706482,YES,d88655a7-d6a1-3a24-bb99-4fee179c1591,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001584,OROSI,Urban,9.79623838,-83.85443503,YES,0f811491-188f-3107-935f-70922f9e9d44,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001602,QUEBRADILLA,Urban,9.84361781,-83.98930884,YES,5bf1461d-dfc7-3c42-bf18-8950b35ec384,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001628,ESCUELA REPUBLICA FRANCESA,Urban,9.87923511,-83.93679507,YES,9c67f619-cdcc-3fb4-94fb-33a9eb6561ba,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001687,CARLOS LUIS CASTRO ARCE,Rural,9.9979793,-83.6446153,YES,7356ba8b-9ff3-395f-a8f7-07574a8690af,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001723,NARINAK,Rural,9.76612687,-83.37230414,YES,2f8a78b2-1346-3359-8129-0bf0c21e9b21,YES,3G,None,Poor,None,None,5-10km,0-5km,5-10km,None,None,Kolbi ICE,None,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001737,JABILLOS,Urban,9.91752553,-83.61495873,YES,a4f62d36-6629-3bb1-8642-b5a6e4ec9e57,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001840,LA COOPERATIVA,Urban,9.96884614,-84.10777355,YES,841291ca-5e3d-3f25-9d8c-f401daecc34f,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001891,J.N. BENITO SAENZ Y REYES,Urban,9.98093116,-84.08795344,YES,8ec0e9aa-c635-314f-bc4c-58811d3fe111,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001947,PEDRO MARIA BADILLA BOLANOS,Urban,10.01474319,-84.10057707,YES,e429f97f-401a-3e37-8e96-5b4a36968426,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002007,RODEITO,Rural,10.63961298,-85.49323207,NO,cc009768-b6ee-3d42-87ec-77deded72fd9,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002104,COROZALITO,Rural,9.86191374,-85.36654083,YES,e7f784e2-b5ac-3190-af9e-5c1bd6f94a8e,YES,4G,None,Good,Fair,None,5-10km,0-5km,0-5km,None,None,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002145,LA MARAVILLA,Rural,10.01926009,-85.42295462,YES,181ce9f5-d14f-3029-83e8-ea5559e7dbc6,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002225,PLAYA HERMOSA,Urban,10.57098361,-85.67674803,YES,75fea9df-5377-30ec-8f6a-2ebd4adb8773,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002268,ESPABELAR,Rural,10.1170682,-85.7334223,YES,3c41f5a8-1ec8-371c-990b-2c2003158ebb,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002274,HERNANDEZ,Rural,10.27830252,-85.7904459,YES,d33fb128-8085-306a-8735-785918c613e6,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002280,LAGARTO,Rural,10.12051011,-85.79350108,YES,e2357f80-a051-39cd-a335-6f2ea402ef39,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002311,27 DE ABRIL,Rural,10.24598288,-85.7083302,YES,f8dcf6bd-19cc-34f8-afa2-0858ce5e9711,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002385,POZO AZUL,Rural,10.18796175,-84.90535812,YES,48791634-dc00-356a-9455-b465aef6101f,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002392,CANDELARIA,Rural,10.3483596,-84.91120138,YES,24c4ae5a-2dde-3db1-8df4-40aa774e9d05,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002409,TRONADORA,Rural,10.50004349,-84.92163238,YES,0c0dfc64-61ae-3aa6-afed-be05ac8f83e9,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002412,BUENOS AIRES,Rural,10.33116816,-85.05551965,YES,1d9771d9-b39f-3b51-b217-4d7bddaa6d94,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002421,SANTA TERESA,Rural,9.63942127,-85.163397,YES,b2f6519c-0be8-3bab-9e1b-3615d461e2d6,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002435,BAJOS NEGROS,Rural,9.93008226,-84.95598924,YES,434a7688-1bb9-3c43-9318-bb44a4255c0f,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002469,RAFAEL ARGUEDAS HERRERA,Urban,10.31377593,-84.81679817,YES,994248f0-9f3d-3b2a-a167-a88d1ff296bf,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002538,MANZANILLO,Rural,10.13157728,-85.01947503,YES,5cd41358-9fd3-36cb-a32a-5541dfcd528b,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002583,ZAGALA NUEVA,Rural,10.15938647,-84.74079831,YES,494cbb72-5a63-3318-ab81-c4248637f014,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002637,RESIDENCIAL URENA,Rural,8.65773,-83.1884756,YES,32217596-1705-36a4-b662-5fa6043f3854,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002647,TRES RIOS,Rural,8.81515626,-82.96489358,YES,84a9e5c2-4d06-34e1-8e16-285db164b673,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002679,SALAMA,Rural,8.83138734,-83.31070407,YES,966859ac-fa4a-3de3-b87c-da9cac3a923f,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002724,NAZARETH,Urban,8.56243086,-83.07257235,YES,9b13c631-8400-34f3-9af1-6af40ac63a48,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002754,LINDA VISTA,Rural,8.80388581,-82.95747893,YES,bb7eeef2-320c-3fdf-b7d8-aa35ad7d4c07,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002760,KILOMETRO 20,Urban,8.62295741,-83.06689007,YES,69c794f6-db53-323a-9baf-06d74103d9b2,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002776,IRIGUI,Rural,8.25818231,-82.97850192,YES,fc5cb268-0310-3840-a731-d0c9b09e653c,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002779,LA PEÃ‘A,Rural,8.21517927,-82.94525487,YES,25e9f0f4-af3c-35b4-b950-c00a03a1d8e4,YES,4G,Poor,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002786,RIYITO,Rural,8.63435016,-83.49344306,YES,e137c223-bb37-316b-877f-87556db68188,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002807,POTREROS DE SIERPE,Rural,8.79880969,-83.52166772,YES,be6da64d-f187-32a7-b747-73f158d1f629,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002832,VISTA DEL MAR,Rural,8.34649021,-83.11378746,YES,cce0038f-942d-3d77-b309-ffff06aab72a,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002842,SAN FRANCISCO,Rural,8.76299175,-82.9481713,YES,a93bd5bb-771b-3a5f-b78b-a4884c06e716,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003003,COLONIA PURISCALENA,Rural,10.02924167,-83.36985005,YES,248e8bff-2809-3f0b-853b-2e97ff4df577,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003010,CELINA,Rural,10.20662593,-83.36882667,YES,17a54569-ca10-33dd-923e-a2aeedb4587f,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003032,DURURPE,Rural,9.53074047,-82.93026894,YES,bfcb76bf-e792-3324-8805-cf7301bd5581,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003049,PENSHURT,Rural,9.77226302,-82.90760785,YES,decc5cf3-08d0-3510-90d7-b321133cc3cf,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003115,LAS PALMIRAS,Urban,10.09015718,-83.50467604,YES,d5783828-632b-3d69-94a9-8e28d6acbf02,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003135,EL PROGRESO,Rural,9.76362684,-83.04802947,YES,a7d71b68-eff7-381c-9a28-ed552eac7e2f,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003160,MIRAVALLES,Rural,9.96824508,-83.11335201,YES,f381a80e-1caa-3271-a736-0f92ec7e6e02,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003229,PALERMO,Urban,10.37165737,-83.74213387,YES,d83cb3af-c75e-30e7-8329-d90f61ecdbb8,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003240,EL CEIBO,Urban,10.46547179,-83.61329255,YES,7fd4ed38-37cf-3375-a6fb-b71da4784f96,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003280,EL CAMARON,Rural,10.26223647,-83.55017753,YES,8e798fc1-2a4a-3928-8fee-1b4fe9125cc6,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003290,LOS DIAMANTES,Urban,10.21365069,-83.7782168,YES,77920837-01f1-390f-8875-3c2476bd2792,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003315,SAN RAFAEL,Urban,10.24549494,-83.80433598,YES,88143320-4509-352d-a0c7-f565caa78916,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003414,SAN JULIAN,Urban,9.55761645,-84.45997852,NO,1a45803c-ebf2-3167-9a05-bc315e5a4097,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003435,LOS JAZMINES,Rural,10.81953919,-84.93548522,YES,c2be9707-186c-39b0-9003-bd56f2a302bb,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003474,LOS INGENIEROS,Rural,10.88379401,-85.02255687,YES,3138a9cd-ce1b-39b7-a656-7d844362fdb3,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003475,LOS TIJOS,Rural,10.84106084,-84.93372952,YES,73bbdd93-4e08-3edc-97c4-ae918e92c66c,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003505,RAFAEL ANGEL SANCHEZ ARRIETA,Rural,10.99767627,-85.0643834,YES,29ae8cd0-ed29-35e5-bbca-8cd97feb2178,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003531,SAN JORGE,Rural,10.87639591,-84.91393112,YES,3ce3fd54-fe82-367b-b82e-0224ec57f6f6,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003533,PARCELAS DE PARIS,Rural,11.00923511,-85.14915264,YES,3669db18-4341-3788-86c9-f2527b2fe578,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003534,SAN MIGUEL,Rural,10.75058429,-85.00401303,YES,1dd6c5bb-a50d-3c5b-b3f6-d1e677f30ec4,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003569,LICEO DE COSTA RICA,Urban,9.92535848,-84.07603388,YES,69fb451f-5f12-327d-9434-e0db21718c91,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003582,LICEO EDGAR CERVANTES VILLALTA,Urban,9.92003203,-84.09932397,YES,4eca8d71-e8a8-38ee-8c28-dda332be1744,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003594,COLEGIO EL ROSARIO,Urban,9.92381395,-84.06638152,NO,b561cca2-3249-309e-9dd7-7dd467f7e04e,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003613,LICEO DIURNO CIUDAD COLON,Urban,9.91805244,-84.23730369,YES,6bf9594f-137c-3d6d-9635-0506539a9f76,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003621,COLEGIO LA ASUNCION,Urban,9.363858,-83.71183761,NO,61f4eaba-1137-307c-988f-beeea62814a6,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003622,LICEO DE SANTA GERTRUDIS,Urban,10.08538253,-84.28315263,YES,3a96131a-ccdb-3e59-8d46-b93509cbf9ed,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003635,LICEO SAN RAFAEL,Urban,9.9693643,-84.22384046,YES,b326adee-1533-3f3d-9bc9-a5b6169bf0c9,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003683,LICEO MARIO VINDAS SALAZAR,Urban,9.99806125,-84.09545265,YES,ddec3071-1103-3f35-a560-7c653c9ac4f0,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003707,LICEO DE COLORADO,Rural,10.18358548,-85.12278499,YES,66d794d3-52b1-3de4-891d-46b0838b7e2b,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003721,LICEO DE MATINA,Rural,10.07661474,-83.28200574,YES,2389ebce-4bef-3694-b043-4f4b434c8ebd,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003722,LICEO MARYLAND,Urban,10.19852318,-83.45305147,YES,44d8c482-a96f-39a2-b6db-caf7ba8bb24c,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003741,C.T.P. DOS CERCAS,Urban,9.8927015,-84.04509087,YES,36a17020-c877-3db1-8a81-59cdfd4b6fa7,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003800,C.T.P. UPALA,Rural,10.89890204,-85.02347594,YES,6c934b89-c142-3edf-aed6-f598e8172b12,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003838,C.T.P. COVAO NOCTURNO,Urban,9.87909904,-83.92355301,NO,59c44f02-19c4-3d04-9776-3676769242a7,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003875,BAHAMAS,Rural,10.48198395,-84.42253556,YES,f237e627-69fa-3e8b-936b-992a22abab02,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003882,TULÃ‹SI,Rural,9.7053132,-83.43118878,YES,39f9094a-1c60-346f-92b9-4df47932a003,YES,4G,None,Fair,Fair,None,5-10km,0-5km,0-5km,None,None,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003895,MONTE ROMO,Urban,9.99730217,-85.38143556,YES,c447f155-290c-38f5-851b-95a0eb20219b,YES,4G,None,Good,Fair,None,5-10km,0-5km,0-5km,None,None,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003936,COLEGIO JORGE VOLIO JIMENEZ,Rural,8.88632588,-82.81558917,YES,600facda-5ec9-3ece-b326-6cf45c393e91,YES,4G,Poor,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003937,C.T.P. MARIO QUIROS SASSO,Urban,9.90369498,-83.99497837,YES,f775b783-cfc7-3c7e-aec9-c122e6b5215e,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003951,LICEO RURAL PONGOLA,Rural,10.5690984,-84.14165313,YES,2b3dd05f-6ec5-36ca-9672-4d02d6bcd482,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003974,LICEO LAS DELICIAS,Rural,10.95788278,-85.03712727,YES,3147f1fd-22f1-36ab-bb1d-dcabb1d151b0,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003998,Karko,Rural,9.8946542,-83.45437037,YES,4ca9692f-5f27-3c14-a056-f217cbc8723f,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004021,CEBADILLA,Rural,9.8816001,-84.59587768,YES,827e414c-f394-3f64-a2f4-b68eb61f0d5c,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004064,LAS DELICIAS,Rural,10.58559967,-84.64288172,NO,8d7ce0a8-9c7b-3ade-bdbb-582f9447cd42,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004069,BAMBEL #1,Urban,8.65150022,-83.04893316,YES,e3254dfb-aa75-3b22-9a53-db1b9bddb697,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
